"Condition","Line","EvoTime","Area","Major","Minor","AR","Volume"
"PA",4,"t200",18.94,5.358,4.5,1.191,56.8102053530276
"PA",4,"t200",46.219,9.048,6.504,1.391,200.406719668038
"PA",4,"t200",48.213,10.012,6.131,1.633,197.052566417778
"PA",4,"t200",52.003,9.931,6.667,1.489,231.127975084907
"PA",4,"t200",44.332,8.602,6.562,1.311,193.941393887534
"PA",4,"t200",34.918,8.712,5.103,1.707,118.786647569495
"PA",4,"t200",28.557,7.044,5.161,1.365,98.2393969251225
"PA",4,"t200",46.962,10.386,5.757,1.804,180.235111472078
"PA",4,"t200",41.236,8.065,6.51,1.239,178.9637087084
"PA",4,"t200",27.183,7.786,4.445,1.752,80.5483321585012
"PA",4,"t200",35.105,8.398,5.322,1.578,124.544408115273
"PA",4,"t200",26.744,7.677,4.436,1.731,79.0994088617853
"PA",4,"t200",20.169,7.254,3.54,2.049,47.5973416397506
"PA",4,"t200",25.948,8.26,4,2.065,69.1988141830712
"PA",4,"t200",11.948,4.632,3.284,1.41,26.1561289591639
"PA",4,"t200",23.778,6.273,4.826,1.3,76.497729460845
"PA",4,"t200",48.159,8.139,7.534,1.08,241.891664243009
"PA",4,"t200",34.383,8.532,5.131,1.663,117.61250456539
"PA",4,"t200",13.375,5.118,3.328,1.538,29.68011224931
"PA",4,"t200",53.943,9.864,6.963,1.417,250.405853213047
"PA",4,"t200",19.811,5.443,4.634,1.175,61.19966086576
"PA",4,"t200",48.629,9.571,6.469,1.479,209.715360259414
"PA",4,"t200",50.645,9.968,6.469,1.541,218.414242092345
"PA",4,"t200",47.304,9.511,6.333,1.502,199.730219845548
"PA",4,"t200",44.396,9.553,5.917,1.615,175.122334730065
"PA",4,"t200",10.809,4.576,3.008,1.521,21.6790527413348
"PA",4,"t200",46.972,10.25,5.835,1.757,182.727624555828
"PA",4,"t200",37.019,9.922,4.751,2.088,117.264864441296
"PA",4,"t200",20.511,6.933,3.767,1.84,51.5123144181344
"PA",4,"t200",50.88,10.383,6.239,1.664,211.617435757577
"PA",4,"t200",42.402,9.118,5.921,1.54,167.374129903414
"PA",4,"t200",47.555,9.265,6.535,1.418,207.173989770742
"PA",4,"t200",45.577,9.69,5.988,1.618,181.922318700979
"PA",4,"t200",39.718,8.25,6.129,1.346,162.267600275465
"PA",4,"t200",51.837,9.189,7.182,1.279,248.174797060459
"PA",4,"t200",46.192,10.19,5.772,1.766,177.756483904273
"PA",4,"t200",32.924,7.832,5.353,1.463,117.507554445659
"PA",4,"t200",17.475,5.656,3.934,1.438,45.8328363519411
"PA",4,"t200",46.015,10.308,5.684,1.814,174.373775421954
"PA",4,"t200",29.476,8.819,4.255,2.072,83.6020821246753
"PA",4,"t200",31.272,7.542,5.279,1.429,110.04960152816
"PA",4,"t200",48.255,9.93,6.187,1.605,199.025215504683
"PA",4,"t200",42.145,9.044,5.933,1.524,166.68935751715
"PA",4,"t200",14.412,5.274,3.479,1.516,33.4231674879778
"PA",4,"t200",43.3,9.659,5.708,1.692,164.777806489644
"PA",4,"t200",40.52,9.071,5.687,1.595,153.610267610731
"PA",4,"t200",36.083,9.12,5.037,1.81,121.153889822112
"PA",4,"t200",51.96,9.251,7.151,1.294,247.69706428882
"PA",4,"t200",34.961,8.57,5.194,1.65,121.055168016631
"PA",4,"t200",42.632,9.286,5.845,1.589,166.110212050207
"PA",4,"t200",54.488,10.048,6.904,1.455,250.772444901623
"PA",4,"t200",10.558,3.977,3.38,1.177,23.7896259651861
"PA",4,"t200",40.012,8.663,5.881,1.473,156.880619457104
"PA",4,"t200",50.538,9.678,6.649,1.456,224.025216646354
"PA",4,"t200",33.4,8.61,4.939,1.743,109.971418276303
"PA",4,"t200",36.008,8.541,5.368,1.591,128.864222710054
"PA",4,"t200",45.983,10.133,5.778,1.754,177.129843932793
"PA",4,"t200",17.443,5.758,3.857,1.493,44.8507345933438
"PA",4,"t200",44.139,9.061,6.202,1.461,182.489666083217
"PA",4,"t200",20.249,6.577,3.92,1.678,52.9174122381513
"PA",4,"t200",13.567,5.023,3.439,1.46,31.1047096773171
"PA",4,"t200",50.655,9.699,6.65,1.459,224.578859635935
"PA",4,"t200",36.832,7.989,5.87,1.361,144.134267710144
"PA",4,"t200",6.468,3.063,2.689,1.139,11.5965077766032
"PA",4,"t200",41.846,9.444,5.642,1.674,157.405812105598
"PA",4,"t200",41.803,8.83,6.028,1.465,167.99865825025
"PA",4,"t200",29.129,6.474,5.728,1.13,111.218577470004
"PA",4,"t200",38.751,9.773,5.048,1.936,130.396283517778
"PA",4,"t200",43.498,8.392,6.599,1.272,191.346425739033
"PA",4,"t200",28.808,7.374,4.974,1.482,95.5241798127613
"PA",4,"t200",22.682,6.723,4.295,1.565,64.936379326168
"PA",4,"t200",49.405,10.295,6.11,1.685,201.236795851034
"PA",4,"t200",42.509,8.951,6.046,1.48,171.31936859745
"PA",4,"t200",4.244,2.412,2.241,1.076,6.34248777568382
"PA",4,"t200",45.31,9.345,6.173,1.514,186.453475036687
"PA",4,"t200",42.664,8.662,6.271,1.381,178.357100385146
"PA",4,"t200",37.051,9.109,5.179,1.759,127.926685112931
"PA",4,"t200",38.644,7.98,6.166,1.294,158.85780390372
"PA",4,"t200",50.57,9.813,6.562,1.496,221.244698700113
"PA",4,"t200",43.829,9.355,5.965,1.568,174.28632407331
"PA",4,"t200",37.778,9.054,5.313,1.704,133.819297074566
"PA",4,"t200",47.373,9.407,6.412,1.467,202.505486317553
"PA",4,"t200",43.711,8.58,6.486,1.323,188.990423769827
"PA",4,"t200",41.894,10.15,5.255,1.932,146.760811772882
"PA",4,"t200",41.91,10.754,4.962,2.167,138.637964799245
"PA",4,"t200",52.66,9.369,7.157,1.309,251.277669608155
"PA",4,"t200",25.814,6.886,4.773,1.443,82.138829435865
"PA",4,"t200",26.931,7.062,4.855,1.455,87.1575079166133
"PA",4,"t200",43.353,9.568,5.769,1.659,166.732732194677
"PA",4,"t200",35.244,7.697,5.83,1.32,136.980017825012
"PA",4,"t200",42.845,8.967,6.084,1.474,173.789767748712
"PA",4,"t200",41.472,9.178,5.753,1.595,159.050640998422
"PA",4,"t200",44.241,9.092,6.195,1.468,182.700893293717
"PA",4,"t200",19.747,5.804,4.332,1.34,57.0299409598558
"PA",4,"t200",33.207,7.293,5.797,1.258,128.325048364709
"PA",4,"t200",47.074,8.982,6.673,1.346,209.417959059276
"PA",4,"t200",50.484,9.705,6.624,1.465,222.964032097392
"PA",4,"t200",45.23,9.983,5.768,1.731,173.904250442826
"PA",4,"t200",29.209,7.252,5.128,1.414,99.8510073806347
"PA",4,"t200",51.767,9.656,6.826,1.415,235.574591817852
"PA",4,"t200",29.973,7.985,4.779,1.671,95.4877376317186
"PA",4,"t200",14.797,5.01,3.761,1.332,37.1059038618118
"PA",4,"t200",25.221,7.1,4.523,1.57,76.0519136667835
"PA",4,"t200",23.745,7.033,4.299,1.636,68.0572082294413
"PA",4,"t200",50.137,9.37,6.813,1.375,227.72724442855
"PA",4,"t200",43.001,8.215,6.664,1.233,191.018823938001
"PA",4,"t200",41.953,8.845,6.039,1.465,168.898782416258
"PA",4,"t200",49.528,10.056,6.271,1.604,207.060609729049
"PA",4,"t200",48.405,8.932,6.9,1.295,222.661698792091
"PA",4,"t200",33.95,8.505,5.082,1.673,115.0117632503
"PA",4,"t200",48.1,9.812,6.242,1.572,200.172166894444
"PA",4,"t200",24.28,6.923,4.465,1.55,72.2663101093613
"PA",4,"t200",34.362,8.622,5.074,1.699,116.227144106478
"PA",4,"t200",50.752,8.944,7.225,1.238,244.459047752407
"PA",4,"t200",45.518,9.487,6.109,1.553,185.382089600243
"PA",4,"t200",39.082,8.146,6.109,1.333,159.178086000167
"PA",4,"t200",52.559,9.491,7.051,1.346,247.065454437142
"PA",4,"t200",27.781,7.039,5.025,1.401,93.0640009886331
"PA",4,"t200",17.438,5.118,4.338,1.18,50.4287263095927
"PA",4,"t200",42.712,8.914,6.101,1.461,173.729392915358
"PA",4,"t200",41.375,8.859,5.946,1.49,163.99595406804
"PA",4,"t200",19.79,6.383,3.948,1.617,52.0928063868737
"PA",4,"t200",32.015,7.669,5.315,1.443,113.434170038057
"PA",4,"t200",43.615,8.682,6.396,1.357,185.966755420914
"PA",4,"t200",13.979,4.797,3.711,1.293,34.5899751072849
"PA",4,"t200",36.73,9.109,5.134,1.774,125.713249690152
"PA",4,"t200",28.252,7.046,5.105,1.38,96.1463394217751
"PA",4,"t200",30.155,7.419,5.175,1.434,104.031461948939
"PA",4,"t200",34.186,8.212,5.3,1.549,120.78118944904
"PA",4,"t200",35.089,8.311,5.376,1.546,125.768078195614
"PA",4,"t200",30.272,8.049,4.789,1.681,96.6563127848799
"PA",4,"t200",47.272,10.222,5.888,1.736,185.553906297976
"PA",4,"t200",45.198,9.005,6.39,1.409,192.523636273791
"PA",4,"t200",46.833,8.816,6.764,1.303,211.191970174996
"PA",4,"t200",47.01,9.503,6.299,1.509,197.425191649713
"PA",4,"t200",42.124,9.209,5.824,1.581,163.551234997691
"PA",4,"t200",61.186,10.167,7.663,1.327,312.600088748255
"PA",4,"t200",40.985,9.267,5.631,1.646,153.854017076375
"PA",4,"t200",24.553,6.959,4.492,1.549,73.5232936366307
"PA",4,"t200",40.707,8.437,6.143,1.373,166.70464539555
"PA",4,"t200",30.358,7.779,4.969,1.566,100.568132898067
"PA",4,"t200",49.945,9.706,6.552,1.481,218.165807969606
"PA",4,"t200",30.027,6.752,5.662,1.192,113.336758131675
"PA",4,"t200",45.909,10.209,5.725,1.783,175.199478112659
"PA",4,"t200",49.912,9.631,6.599,1.46,219.596928776528
"PA",4,"t200",45.615,9.611,6.043,1.59,183.769057540545
"PA",4,"t200",49.629,9.881,6.395,1.545,211.58292624297
"PA",4,"t200",35.698,8.903,5.105,1.744,121.486071511789
"PA",4,"t200",26.162,7.998,4.165,1.921,72.6457201886855
"PA",4,"t200",32.507,8.108,5.105,1.588,110.637882491024
"PA",4,"t200",34.907,8.879,5.006,1.774,116.504947590352
"PA",4,"t200",28.428,7.275,4.975,1.462,94.279612777004
"PA",4,"t200",36.939,8.697,5.408,1.608,133.180750608301
"PA",4,"t200",24.879,7.174,4.416,1.625,73.2517701650555
"PA",4,"t200",23.505,6.183,4.84,1.278,75.838300498344
"PA",4,"t200",33.106,7.292,5.78,1.262,127.556019764619
"PA",4,"t200",25.306,6.628,4.861,1.364,82.0034953284335
"PA",4,"t200",39.996,8.431,6.04,1.396,161.04661052553
"PA",4,"t200",39.349,8.491,5.901,1.439,154.813451254375
"PA",4,"t200",45.508,9.661,5.998,1.611,181.984176285432
"PA",4,"t200",20.084,5.714,4.475,1.277,59.9135340625952
"PA",4,"t200",55.819,10.577,6.719,1.574,250.017500357757
"PA",4,"t200",30.62,7.322,5.324,1.375,108.668692198146
"PA",4,"t200",43.401,9.249,5.974,1.548,172.831873723944
"PA",4,"t200",49.613,9.496,6.653,1.427,220.076857022966
"PA",4,"t200",28.834,6.624,5.542,1.195,106.525109422526
"PA",4,"t200",46.358,10.168,5.805,1.752,179.406679398662
"PA",4,"t200",42.535,8.787,6.163,1.426,174.752575131713
"PA",4,"t200",26.349,6.125,5.477,1.118,96.2033504141686
"PA",4,"t200",17.999,5.776,3.968,1.456,47.6177788644458
"PA",4,"t200",32.133,8.042,5.087,1.581,108.964785015526
"PA",4,"t200",36.789,7.86,5.96,1.319,146.188660860919
"PA",4,"t200",46.892,9.117,6.549,1.392,204.73899067612
"PA",4,"t200",48.041,8.994,6.801,1.322,217.819649682407
"PA",4,"t200",48.678,9.463,6.55,1.445,212.573959696613
"PA",4,"t200",22.703,6.109,4.732,1.291,71.6239419265252
"PA",4,"t200",28.348,7.42,4.865,1.525,91.953489938941
"PA",4,"t200",47.085,10.234,5.858,1.747,183.883503476454
"PA",4,"t200",41.979,8.6,6.215,1.384,173.931939397466
"PA",4,"t200",26.723,7.321,4.648,1.575,82.8135244138987
"PA",4,"t200",44.61,9.661,5.879,1.643,174.83469683387
"PA",4,"t200",26.798,6.536,5.22,1.252,93.2506079401549
"PA",4,"t200",36.639,7.759,6.012,1.29,146.839304227618
"PA",4,"t200",22.323,6.684,4.252,1.572,63.2734587588993
"PA",4,"t200",46.7,9.473,6.277,1.509,195.429633206287
"PA",4,"t200",22.356,6.489,4.386,1.479,65.3602419435612
"PA",4,"t200",35.698,7.659,5.934,1.291,141.210104948003
"PA",4,"t200",52.526,9.907,6.75,1.468,236.346040495148
"PA",4,"t200",45.625,9.977,5.823,1.713,177.130021255278
"PA",4,"t200",37.094,8.482,5.568,1.523,137.687762869841
"PA",4,"t200",56.947,10.91,6.646,1.642,252.315567562863
"PA",4,"t200",25.13,6.436,4.971,1.295,83.2726113655649
"PA",4,"t200",30.925,8.409,4.682,1.796,96.5174398267385
"PA",4,"t200",37.249,8.783,5.4,1.627,134.100076223689
"PA",4,"t200",15.267,5.204,3.735,1.393,38.0116850753853
"PA",4,"t200",32.726,8.62,4.834,1.783,105.467628382999
"PA",4,"t200",35.158,7.543,5.935,1.271,139.118272636993
"PA",4,"t200",45.721,9.194,6.332,1.452,193.012276954098
"PA",4,"t200",31.117,7.845,5.05,1.553,104.754895142487
"PA",4,"t200",45.631,8.868,6.552,1.354,199.329732647276
"PA",4,"t200",21.19,6.622,4.074,1.625,57.5479487351619
"PA",4,"t200",32.411,7.535,5.477,1.376,118.349754346247
"PA",4,"t200",21.805,6.856,4.05,1.693,58.8815830532455
"PA",4,"t200",33.207,7.117,5.941,1.198,131.526932914654
"PA",4,"t200",46.839,9.353,6.376,1.467,199.088499515666
"PA",4,"t200",39.553,8.143,6.184,1.317,163.050456449535
"PA",4,"t200",40.504,7.983,6.46,1.236,174.43345686078
"PA",4,"t200",44.722,9.239,6.163,1.499,183.741782365073
"PA",4,"t200",10.798,4.383,3.137,1.397,22.5839097889322
"PA",4,"t200",20.308,6.287,4.113,1.529,55.6877282795581
"PA",4,"t200",27.963,7.443,4.784,1.556,89.192632715175
"PA",4,"t200",33.555,8.531,5.008,1.703,112.028160434651
"PA",4,"t200",41.429,9.935,5.309,1.871,146.61957099531
"PA",4,"t200",24.697,6.82,4.611,1.479,75.9229792066403
"PA",4,"t200",21.041,6.131,4.37,1.403,61.3045646093007
"PA",4,"t200",32.085,7.84,5.211,1.505,111.469699748857
"PA",4,"t200",30,7.655,4.99,1.534,99.8033016322667
"PA",4,"t200",37.874,9.118,5.289,1.724,133.550446461643
"PA",4,"t200",20.383,5.815,4.463,1.303,60.6459935021324
"PA",4,"t200",37.794,9.118,5.277,1.728,132.945119437999
"PA",4,"t200",37.404,9.315,5.112,1.822,127.456847308144
"PA",4,"t200",33.614,8.368,5.115,1.636,114.633504593481
"PA",4,"t200",31.978,8.837,4.607,1.918,98.2064250143457
"PA",4,"t200",19.784,5.452,4.62,1.18,60.9310161004596
"PA",4,"t200",44.695,8.993,6.328,1.421,188.554176575838
"PA",4,"t200",27.856,7.858,4.513,1.741,83.7994780918149
"PA",4,"t200",24.44,6.674,4.663,1.431,75.9828633483548
"PA",4,"t200",42.236,8.899,6.043,1.473,170.15511841154
"PA",4,"t200",32.384,8.316,4.958,1.677,107.035082423824
"PA",4,"t200",20.367,6.707,3.867,1.734,52.5140209149785
"PA",4,"t200",43.979,10.311,5.431,1.899,159.242510140677
"PA",4,"t200",27.653,7.535,4.672,1.613,86.116733294001
"PA",4,"t200",49.945,9.086,6.999,1.298,233.046906177988
"PA",4,"t200",38.002,8.334,5.806,1.436,147.09780134496
"PA",4,"t200",51.292,9.653,6.765,1.427,231.311130075888
"PA",4,"t200",42.257,9.906,5.432,1.824,153.04405655774
"PA",4,"t200",38.724,8.839,5.578,1.585,143.998767874275
"PA",4,"t200",28.829,6.923,5.302,1.306,101.899581581343
"PA",4,"t200",51.832,10.021,6.586,1.522,227.589979755884
"PA",4,"t200",32.609,8.099,5.126,1.58,111.426175644618
"PA",4,"t200",36.789,8.31,5.637,1.474,138.259733596804
"PA",4,"t200",27.3,8.017,4.336,1.849,78.9203591501454
"PA",4,"t200",27.813,7.7,4.599,1.674,85.2739080002292
"PA",4,"t200",54.093,10.3,6.687,1.54,241.156234166342
"PA",4,"t200",39.911,9.672,5.254,1.841,139.796097210461
"PA",4,"t200",56.696,10.023,7.202,1.392,272.209066833603
"PA",4,"t200",37.853,7.618,6.327,1.204,159.674387736903
"PA",4,"t200",3.999,2.334,2.182,1.07,5.81847223849849
"PA",4,"t200",23.355,7.058,4.213,1.675,65.5938609091073
"PA",4,"t200",34.202,8.108,5.371,1.509,122.468011718696
"PA",4,"t200",36.452,7.937,5.847,1.357,142.07615336015
"PA",4,"t200",52.248,10.63,6.258,1.699,217.973152049505
"PA",4,"t200",32.555,7.257,5.712,1.271,123.974436487388
"PA",4,"t200",37.259,9.226,5.142,1.794,127.72508994749
"PA",4,"t200",45.342,9.539,6.052,1.576,182.936055199088
"PA",4,"t200",39.804,8.579,5.907,1.452,156.736170612349
"PA",4,"t200",23.435,6.373,4.682,1.361,73.1484890017606
"PA",4,"t200",26.862,6.945,4.925,1.41,88.202997004275
"PA",4,"t200",42.102,8.84,6.064,1.458,170.203808065363
"PA",4,"t200",45.235,8.948,6.437,1.39,194.129535768343
"PA",4,"t200",45.679,9.383,6.198,1.514,188.731104906094
"PA",4,"t200",51.158,10.015,6.504,1.54,221.825077086141
"PA",4,"t200",45.652,9.615,6.045,1.591,183.96725205289
"PA",4,"t200",52.505,10.727,6.232,1.721,218.138233699853
"PA",4,"t200",47.042,9.659,6.201,1.558,194.470732966045
"PA",4,"t200",37.302,8.61,5.516,1.561,137.167204837584
"PA",4,"t200",27.674,7.405,4.759,1.556,87.8122478986644
"PA",4,"t200",24.681,6.774,4.639,1.46,76.3295249804819
"PA",4,"t200",39.184,8.739,5.709,1.531,149.135298452811
"PA",4,"t200",29.519,7.659,4.907,1.561,96.5612341388383
"PA",4,"t200",44.54,9.498,5.971,1.591,177.306611427119
"PA",4,"t200",47.079,8.896,6.739,1.32,211.536010426608
"PA",4,"t200",21.853,6.825,4.077,1.674,59.3994879146887
"PA",4,"t200",48.303,9.55,6.44,1.483,207.383275015692
"PA",4,"t200",32.667,8.473,4.909,1.726,106.91087719631
"PA",4,"t200",23.077,6.696,4.388,1.526,67.5067663201415
"PA",4,"t200",22.569,6.889,4.171,1.652,62.7531002811305
"PA",4,"t200",50.287,8.926,7.173,1.244,240.467930879169
"PA",4,"t200",45.128,8.748,6.568,1.332,197.593969028295
"PA",4,"t200",22.676,7.114,4.059,1.753,61.3692175043565
"PA",4,"t200",48.747,9.846,6.304,1.562,204.875894487128
"PA",4,"t200",25.889,6.956,4.739,1.468,81.7959146399242
"PA",4,"t200",25.167,7.019,4.565,1.537,76.5870653221161
"PA",4,"t200",43.567,9.489,5.846,1.623,169.799611007974
"PA",4,"t200",25.739,6.987,4.691,1.49,80.5045137985567
"PA",4,"t200",39.499,9.999,5.03,1.988,132.461955095088
"PA",4,"t200",43.733,9.327,5.97,1.562,174.056105244592
"PA",4,"t200",20.009,6.113,4.167,1.467,55.5776294654114
"PA",4,"t200",35.688,8.324,5.459,1.525,129.884367095849
"PA",4,"t200",51.158,9.557,6.816,1.402,232.476667687516
"PA",4,"t200",33.287,8.454,5.013,1.686,111.238794828243
"PA",4,"t200",34.48,7.192,6.104,1.178,140.306357788962
"PA",4,"t200",43.182,8.301,6.623,1.253,190.65076237205
"PA",4,"t200",51.056,9.819,6.62,1.483,225.31072301848
"PA",4,"t200",39.312,9.559,5.236,1.826,137.217770815473
"PA",4,"t200",40.082,8.516,5.993,1.421,160.148483474684
"PA",4,"t200",33.09,7.516,5.606,1.341,123.677751371931
"PA",4,"t200",15.919,5.04,4.022,1.253,42.6887355680628
"PA",4,"t200",56.685,9.932,7.267,1.367,274.628530830045
"PA",4,"t200",41.434,9.729,5.422,1.794,149.756558859991
"PA",4,"t200",20.853,6.426,4.132,1.555,57.4460231921353
"PA",4,"t200",53.964,9.664,7.11,1.359,255.79658670415
"PA",4,"t200",33.159,7.845,5.382,1.458,118.981367761014
"PA",4,"t200",34.073,7.973,5.442,1.465,123.633869289492
"PA",4,"t200",6.944,3.054,2.895,1.055,13.4018511839022
"PA",4,"t200",28.091,6.902,5.182,1.332,97.0439341726809
"PA",4,"t200",8.296,3.628,2.911,1.246,16.0971989469034
"PA",4,"t200",42.493,9.643,5.611,1.719,158.961270960812
"PA",4,"t200",51.602,10.414,6.309,1.651,217.038735482788
"PA",4,"t200",42.386,9.241,5.84,1.582,165.02254735606
"PA",4,"t200",47.817,9.916,6.14,1.615,195.73652899581
"PA",4,"t200",42.963,9.27,5.901,1.571,169.016687448835
"PA",4,"t200",18.357,6.286,3.718,1.69,45.4979437940063
"PA",4,"t200",42.525,10.189,5.314,1.917,150.651439123001
"PA",4,"t200",27.119,7.363,4.689,1.57,84.7644772959426
"PA",4,"t200",44.31,10.15,5.558,1.826,164.173005724658
"PA",4,"t200",46.716,11.476,5.183,2.214,161.417857851262
"PA",4,"t200",14.492,5.299,3.482,1.522,33.6395420859911
"PA",4,"t200",45.668,10.049,5.786,1.737,176.148247670067
"PA",4,"t200",55.777,10.6,6.7,1.582,249.146099788041
"PA",4,"t200",42.466,8.983,6.019,1.492,170.399654020952
"PA",4,"t200",51.318,8.964,7.289,1.23,249.365501416343
"PA",4,"t200",11.151,4.038,3.516,1.149,26.1374171809297
"PA",4,"t200",14.904,5.096,3.724,1.369,37.0038904243532
"PA",4,"t200",20.757,6.112,4.324,1.413,59.8347303849356
"PA",4,"t200",39.788,9.406,5.386,1.747,142.86843744592
"PA",4,"t200",13.781,5.028,3.49,1.441,32.0659968258308
"PA",4,"t200",45.267,9.546,6.038,1.581,182.224291238346
"PA",4,"t200",27.359,7.099,4.907,1.447,89.5010055035401
"PA",4,"t200",41.407,8.328,6.331,1.316,174.776873363832
"PA",4,"t200",22.575,6.24,4.607,1.355,69.3457159770869
"PA",4,"t200",17.732,6.192,3.646,1.698,43.098573771846
"PA",4,"t200",41.386,9.383,5.616,1.671,154.951054770323
"PA",4,"t200",21.42,6.157,4.43,1.39,63.2667067243988
"PA",4,"t200",37.452,8.592,5.55,1.548,138.57307584387
"PA",4,"t200",45.615,9.245,6.282,1.472,191.029923572309
"PA",4,"t200",25.836,7.336,4.484,1.636,77.2305544681462
"PA",4,"t200",17.63,5.875,3.821,1.538,44.9118110987992
"PA",4,"t200",43.139,9.311,5.899,1.578,169.649170810401
"PA",4,"t200",28.455,7.828,4.628,1.692,87.7881990838702
"PA",4,"t200",44.679,9.859,5.77,1.709,171.863287604834
"PA",4,"t200",43.979,9.045,6.191,1.461,181.52180505678
"PA",4,"t200",38.499,8.159,6.008,1.358,154.203916245919
"PA",4,"t200",28.931,7.676,4.799,1.599,92.562502637198
"PA",4,"t200",40.52,9.038,5.708,1.583,154.183850818243
"PA",4,"t200",25.942,7.396,4.466,1.656,77.2383454922634
"PA",4,"t200",47.122,9.61,6.243,1.539,196.114037058076
"PA",4,"t200",44.444,9.625,5.879,1.637,174.183206399544
"PA",4,"t200",16.839,5.502,3.897,1.412,43.7501977081514
"PA",4,"t200",47.01,9.523,6.285,1.515,196.962238164039
"PA",4,"t200",31.668,8.407,4.796,1.753,101.250696310631
"PA",4,"t200",35.062,8.037,5.555,1.447,129.855610151027
"PA",4,"t200",42.867,8.818,6.19,1.425,176.909035537
"PA",4,"t200",39.665,8.076,6.253,1.291,165.337661185969
"PA",4,"t200",44.508,9.401,6.028,1.56,178.862444644462
"PA",4,"t200",46.17,9.296,6.324,1.47,194.660780281964
"PA",4,"t200",50.025,8.917,7.143,1.248,238.220257198412
"PA",4,"t200",36.046,8.956,5.124,1.748,123.120664098292
"PA",4,"t200",51.468,9.741,6.727,1.448,230.804898057989
"PA",4,"t200",29.791,7.571,5.01,1.511,99.5009713010065
"PA",4,"t200",40.419,9.138,5.632,1.623,151.766202838283
"PA",4,"t200",42.712,8.727,6.232,1.4,177.467359513249
"PA",4,"t200",23.147,5.755,5.121,1.124,79.022997978694
"PA",4,"t200",37.462,8.017,5.95,1.348,148.608769221053
"PA",4,"t200",43.85,9.53,5.859,1.627,171.292567468414
"PA",4,"t200",41.718,8.242,6.445,1.279,179.257392931619
"PA",4,"t200",12.653,4.426,3.64,1.216,30.7052614163021
"PA",4,"t200",53.547,9.554,7.136,1.339,254.737886936113
"PA",4,"t200",11.381,4.48,3.235,1.385,24.548513903696
"PA",4,"t200",21.318,6.286,4.318,1.456,61.3674779154924
"PA",4,"t200",39.055,9.204,5.403,1.703,140.684148842752
"PA",4,"t200",40.739,8.362,6.203,1.348,168.466032433263
"PA",4,"t200",17.871,5.241,4.341,1.207,51.7121213256813
"PA",4,"t200",26.862,7.289,4.693,1.553,84.0557990441574
"PA",4,"t200",29.225,8,4.651,1.72,90.6110761406884
"PA",4,"t200",49.752,10.324,6.136,1.683,203.524792231118
"PA",4,"t200",46.481,9.063,6.53,1.388,202.347090824601
"PA",4,"t200",20.158,6.175,4.156,1.486,55.8453043346659
"PA",4,"t200",22.323,6.163,4.612,1.336,68.6387533877961
"PA",4,"t200",50.458,9.773,6.573,1.487,221.082204084818
"PA",4,"t200",47.673,8.946,6.785,1.318,215.638955792179
"PA",4,"t200",41.172,8.006,6.548,1.223,179.734542094303
"PA",4,"t200",40.258,8.2,6.251,1.312,167.768905976839
"PA",4,"t200",42.161,9.132,5.879,1.553,165.261406840586
"PA",4,"t200",46.08,8.807,6.662,1.322,204.66136924732
"PA",4,"t200",34.084,8.765,4.951,1.77,112.495822514786
"PA",4,"t200",44.679,9.626,5.909,1.629,175.983706179924
"PA",4,"t200",12.145,4.34,3.564,1.218,28.8644803029931
"PA",4,"t200",33.063,7.954,5.293,1.503,116.677736915222
"PA",4,"t200",35.672,8.49,5.35,1.587,127.237133554234
"PA",4,"t200",15.021,5.309,3.603,1.474,36.0860936529873
"PA",4,"t200",27.605,7.032,4.998,1.407,91.9750405461672
