"Condition","Line","EvoTime","Replicate","Area","Radius","Volume"
"PM",5,"t1000","A",1242.918,19.8905275725855,32963.0596659504
"PM",5,"t1000","A",2576.259,28.6364926111765,98366.6957573026
"PM",5,"t1000","A",4224.249,36.6690635059309,206532.339794487
"PM",5,"t1000","A",2096.967,25.8357374019238,72235.5850033333
"PM",5,"t1000","A",1396.584,21.0842712486371,39261.274503342
"PM",5,"t1000","A",3101.546,31.420578515581,129936.492816915
"PM",5,"t1000","A",1896.783,24.5716255230571,62142.7220993343
"PM",5,"t1000","A",2506.221,28.2445556038934,94382.7978535271
"PM",5,"t1000","A",1611.926,22.6515337581518,48683.4616061902
"PM",5,"t1000","A",2710.586,29.3735650058241,106159.432099836
"PM",5,"t1000","A",3265.143,32.2385994842177,140351.516580929
"PM",5,"t1000","A",2729.402,29.4753395225536,107266.734191382
"PM",5,"t1000","A",1994.523,25.1967535432832,67007.3392898797
"PM",5,"t1000","A",2649.433,29.0403291421013,102587.208479927
"PM",5,"t1000","A",2348.896,27.343679679545,85636.6130994193
"PM",5,"t1000","A",1944.869,24.8811380373242,64520.738738017
"PM",5,"t1000","A",2083.377,25.7518833437076,71534.5086199515
"PM",5,"t1000","A",2287.22,26.9823041617518,82285.9542997893
"PM",5,"t1000","A",2090.172,25.7938444483281,71884.7619176678
"PM",5,"t1000","A",2776.965,29.7310513283061,110082.785269213
"PM",5,"t1000","A",2281.993,26.9514551017604,82004.0425093754
"PM",5,"t1000","A",2227.635,26.6285231154307,79091.50678699
"PM",5,"t1000","A",2505.698,28.2416084030452,94353.2555897246
"PM",5,"t1000","A",2332.693,27.2492062881054,84752.0436850927
"PM",5,"t1000","A",1437.875,21.3936866293895,41015.2628829779
"PM",5,"t1000","A",1601.472,22.5779620436949,48210.6320400535
"PM",5,"t1000","A",2463.884,28.0049751938841,92001.3470674772
"PM",5,"t1000","A",1544.501,22.172729591116,45661.070701611
"PM",5,"t1000","A",1652.172,22.9325681352099,50518.0626147814
"PM",5,"t1000","A",2476.428,28.0761734362493,92704.8293738454
"PM",5,"t1000","A",2216.137,26.5597122770125,78479.9481152554
"PM",5,"t1000","A",2118.397,25.9674162742866,73345.7289775998
"PM",5,"t1000","A",1428.467,21.3235824426221,40613.3784547534
"PM",5,"t1000","A",2909.725,30.4334393977436,118070.585935466
"PM",5,"t1000","A",3264.097,32.2334351964362,140284.078832509
"PM",5,"t1000","A",1672.556,23.0736020160706,51455.8553247879
"PM",5,"t1000","A",879.66,16.733334230823,19626.1930526477
"PM",5,"t1000","A",2225.545,26.6160285476046,78980.2256719716
"PM",5,"t1000","A",1811.587,24.0134556401621,58003.2854170592
"PM",5,"t1000","A",2688.634,29.2543805699227,104872.429665645
"PM",5,"t1000","A",2606.574,28.8044835619323,100108.023914613
"PM",5,"t1000","A",2295.06,27.0285087895165,82709.3991766236
"PM",5,"t1000","A",1171.834,19.3133722370356,30176.0883226858
"PM",5,"t1000","A",3190.4,31.8674733997028,135559.982845882
"PM",5,"t1000","A",2773.307,29.7114630323502,109865.344543811
"PM",5,"t1000","A",5702.37,42.6042338938029,323926.806972006
"PM",5,"t1000","A",2393.323,27.601057438639,88077.660789621
"PM",5,"t1000","A",1134.202,19.0007291841505,28734.2200561625
"PM",5,"t1000","A",2341.578,27.3010517502617,85236.7228736991
"PM",5,"t1000","A",3071.753,31.2693036029701,128068.769533779
"PM",5,"t1000","A",1992.432,25.1835423074067,66901.9940888412
"PM",5,"t1000","A",1801.134,23.944075646008,57501.9849927961
"PM",5,"t1000","A",4484.018,37.7797202110612,225873.26061515
"PM",5,"t1000","A",848.822,16.4374095955019,18603.2465168975
"PM",5,"t1000","A",1986.683,25.1471835324211,66612.6426956546
"PM",5,"t1000","A",1602.518,22.5853342279338,48257.8728483733
"PM",5,"t1000","A",1351.634,20.7421904509177,37381.1331305809
"PM",5,"t1000","A",2103.762,25.877562535482,72586.9769530277
"PM",5,"t1000","A",3407.833,32.9354965707725,149651.562780354
"PM",5,"t1000","A",1344.317,20.6859708804043,37078.0030880433
"PM",5,"t1000","A",803.872,15.9962622142279,17145.2630649011
"PM",5,"t1000","A",2417.366,27.7393492411874,89408.2129570297
"PM",5,"t1000","A",1856.014,24.3061227902667,60150.0055792721
"PM",5,"t1000","A",1792.771,23.8884225716894,57101.9616296936
"PM",5,"t1000","A",2355.168,27.3801617603641,85979.8410837777
"PM",5,"t1000","A",1315.047,20.4595322746229,35873.6620521947
"PM",5,"t1000","A",2331.647,27.2430962115318,84695.0447364392
"PM",5,"t1000","A",1962.64,24.994553707153,65407.0811837423
"PM",5,"t1000","A",2758.672,29.6329642516305,108996.838343965
"PM",5,"t1000","A",1901.487,24.6020753301415,62374.0352177131
"PM",5,"t1000","A",1246.577,19.9197837083973,33108.7256211504
"PM",5,"t1000","A",2076.06,25.7066221489857,71157.9866381642
"PM",5,"t1000","A",1343.794,20.6819466007062,37056.3676671324
"PM",5,"t1000","A",1733.186,23.4880871591396,54278.9651080007
"PM",5,"t1000","A",1675.692,23.0952230948109,51600.6407709199
"PM",5,"t1000","A",1422.195,21.2767179936464,40346.1892626319
"PM",5,"t1000","A",2562.147,28.5579537074375,97559.567223533
"PM",5,"t1000","A",1511.572,21.9350931449722,44208.6301537758
"PM",5,"t1000","A",1929.711,24.7839885566793,63767.9137889308
"PM",5,"t1000","A",1808.451,23.9926620444452,57852.7382225854
"PM",5,"t1000","A",2366.144,27.4438887064946,86581.5901327198
"PM",5,"t1000","A",2414.23,27.7213505537067,89234.288196367
"PM",5,"t1000","A",3477.348,33.2697196576922,154253.857482982
"PM",5,"t1000","A",2732.538,29.4922677963714,107451.656613015
"PM",5,"t1000","A",2808.849,29.9012442132005,111984.106542672
"PM",5,"t1000","A",1785.453,23.8396170526397,56752.6877139822
"PM",5,"t1000","A",1720.642,23.4029348412341,53690.7634814544
"PM",5,"t1000","A",1960.549,24.9812355388549,65302.5818059551
"PM",5,"t1000","A",2861.116,30.1781627724191,115124.29914503
"PM",5,"t1000","A",3585.542,33.7833311845827,161508.737149642
"PM",5,"t1000","A",2409.003,27.6913248282998,88944.6461137982
"PM",5,"t1000","A",2905.543,30.4115613152648,117816.132131518
"PM",5,"t1000","A",1545.024,22.1764833459055,45684.2653400324
"PM",5,"t1000","A",834.187,16.2950903350057,18124.2033617166
"PM",5,"t1000","A",2481.655,28.1057880266225,92998.4925136104
"PM",5,"t1000","A",3028.894,31.0503929830649,125397.798672063
"PM",5,"t1000","A",2341.056,27.2980085154555,85208.2221642109
"PM",5,"t1000","A",2555.352,28.5200596822574,97171.7220655676
"PM",5,"t1000","A",3196.15,31.8961775566654,135926.623863648
"PM",5,"t1000","A",1967.344,25.0244889003625,65642.3707882596
"PM",5,"t1000","A",1964.731,25.0078647827392,65511.6362432745
"PM",5,"t1000","A",2915.474,30.4634895754213,118420.682408549
"PM",5,"t1000","A",2278.857,26.93292988702,81835.061071393
"PM",5,"t1000","A",2623.822,28.8996277170922,101103.305327889
"PM",5,"t1000","A",2437.228,27.853074646867,90512.3912205793
"PM",5,"t1000","A",2630.617,28.9370246891961,101496.305435759
"PM",5,"t1000","A",2120.487,25.9802227785715,73454.2995454198
"PM",5,"t1000","A",3099.455,31.4099851684425,129805.114107007
"PM",5,"t1000","A",2013.339,25.3153255546791,67957.7763159093
"PM",5,"t1000","A",1547.114,22.1914776716953,45776.9943820895
"PM",5,"t1000","A",2856.935,30.1561047664397,114872.041561211
"PM",5,"t1000","A",1739.458,23.5305477624615,54573.8660663944
"PM",5,"t1000","A",1867.513,24.3813012465855,60709.8627132194
"PM",5,"t1000","A",2788.464,29.7925436723284,110767.247331621
"PM",5,"t1000","A",1238.737,19.8570449332636,32796.8750259949
"PM",5,"t1000","A",2536.013,28.4119342775288,96070.7129106114
"PM",5,"t1000","A",1233.51,19.8151060483301,32589.5086155675
"PM",5,"t1000","A",1423.763,21.2884437778503,40412.9314379779
"PM",5,"t1000","A",1255.462,19.9906469712232,33463.3301703811
"PM",5,"t1000","A",678.43,14.6952705345519,13292.9498516747
"PM",5,"t1000","A",2330.079,27.233934370363,84609.6247516815
"PM",5,"t1000","A",2125.714,26.0122236919355,73726.0640974386
"PM",5,"t1000","A",2407.958,27.6853180750258,88886.7775217372
"PM",5,"t1000","A",2533.922,28.4002187213163,95951.9186970069
"PM",5,"t1000","A",2327.466,27.218659731086,84467.3401195624
"PM",5,"t1000","A",124.396,6.29257313042279,1043.69456950943
"PM",5,"t1000","A",2621.209,28.8852339172444,100952.313481315
"PM",5,"t1000","A",2070.311,25.6710042416546,70862.6166167256
"PM",5,"t1000","A",4814.87,39.1487001277149,251327.869045241
"PM",5,"t1000","A",2031.11,25.4268046149484,68859.516161957
"PM",5,"t1000","A",1695.554,23.2316938848305,52520.7886575999
"PM",5,"t1000","A",1494.324,21.8095873954944,43454.1198335796
"PM",5,"t1000","A",2225.545,26.6160285476046,78980.2256719716
"PM",5,"t1000","A",1709.666,23.3281715929967,53177.8424196163
"PM",5,"t1000","A",2405.344,27.6702868592442,88742.0779668826
"PM",5,"t1000","A",2216.137,26.5597122770125,78479.9481152554
"PM",5,"t1000","A",2806.758,29.8901124040283,111859.082814541
"PM",5,"t1000","A",1559.136,22.2775313422527,46311.6014757793
"PM",5,"t1000","A",1636.491,22.8234805398037,49800.5606560852
"PM",5,"t1000","A",1111.204,18.8071055393161,27864.7078716136
"PM",5,"t1000","A",2473.292,28.0583908130755,92528.7913744709
"PM",5,"t1000","A",1890.511,24.5309669854086,61834.7505687356
"PM",5,"t1000","A",3373.859,32.7709120149281,147419.248586364
"PM",5,"t1000","A",1190.128,19.4635430542371,30885.4767574042
"PM",5,"t1000","A",1635.446,22.816192279163,49752.8671975839
"PM",5,"t1000","A",2171.187,26.2889765273151,76104.378772549
"PM",5,"t1000","A",2784.806,29.7729958335391,110549.356580286
"PM",5,"t1000","A",1772.387,23.7522273533164,56130.8519760831
"PM",5,"t1000","A",2411.094,27.7033401725933,89060.4763601315
"PM",5,"t1000","A",2674.521,29.1774994663038,104047.780066824
"PM",5,"t1000","A",1276.892,20.1605393575914,34323.7752285248
"PM",5,"t1000","A",1615.584,22.6772211516392,48849.2742093999
"PM",5,"t1000","A",3461.668,33.1946252740722,153211.696110996
"PM",5,"t1000","A",3080.639,31.3144990294168,128624.889300645
"PM",5,"t1000","A",3437.625,33.0791478501571,151618.274171195
"PM",5,"t1000","A",1761.933,23.6820753459967,55634.9734141307
"PM",5,"t1000","A",2295.06,27.0285087895165,82709.3991766236
"PM",5,"t1000","A",1709.143,23.3246031863743,53153.4430183591
"PM",5,"t1000","A",1242.918,19.8905275725855,32963.0596659504
"PM",5,"t1000","A",2491.063,28.1590124117777,93527.831914027
"PM",5,"t1000","A",1737.89,23.5199397979661,54500.0909006497
"PM",5,"t1000","A",2021.179,25.364566967466,68355.1067983146
"PM",5,"t1000","A",1271.665,20.1192331219137,34113.2327839712
"PM",5,"t1000","A",1702.871,23.2817669904086,52861.1277822987
"PM",5,"t1000","A",2034.246,25.4464263253179,69019.0546220968
"PM",5,"t1000","A",2658.841,29.0918438069985,103134.116106192
"PM",5,"t1000","A",1186.469,19.4336000872354,30743.1520825361
"PM",5,"t1000","A",1670.988,23.06278387564,51383.5134703839
"PM",5,"t1000","A",2779.579,29.7450411855296,110238.255777911
"PM",5,"t1000","A",1170.266,19.3004465560971,30115.5418525567
"PM",5,"t1000","A",3238.486,32.1067299809214,138636.260731992
"PM",5,"t1000","A",1578.475,22.4152670649707,47175.9182405061
"PM",5,"t1000","A",2263.7,26.8432130966888,81019.975315966
"PM",5,"t1000","A",1729.527,23.4632807280183,54107.1700369163
"PM",5,"t1000","A",913.111,17.0485265780702,20756.2628696377
"PM",5,"t1000","A",1311.911,20.4351227325226,35745.416398862
"PM",5,"t1000","A",1631.787,22.7906545374675,49585.9917276407
"PM",5,"t1000","A",2722.607,29.4386263995655,106866.413741122
"PM",5,"t1000","A",1263.825,20.0571182353355,33798.2499383639
"PM",5,"t1000","A",978.445,17.647909694553,23023.3453347826
"PM",5,"t1000","A",1949.05,24.9078679068787,64728.9065918692
"PM",5,"t1000","A",4373.211,37.3100026221883,217552.685169844
"PM",5,"t1000","A",2183.731,26.364809236291,76764.8683178333
"PM",5,"t1000","A",2528.695,28.3709114700871,95655.1759731359
"PM",5,"t1000","A",1846.606,24.2444415420588,59693.2416242866
"PM",5,"t1000","A",2225.545,26.6160285476046,78980.2256719716
"PM",5,"t1000","A",2223.977,26.60665078031,78896.7725099218
"PM",5,"t1000","A",2023.793,25.3809637226318,68487.7556201549
"PM",5,"t1000","A",1379.336,20.9536699689865,38536.2017604559
"PM",5,"t1000","A",2875.228,30.2524957223772,115977.097027812
"PM",5,"t1000","A",2121.533,25.9866297885116,73508.6568734804
"PM",5,"t1000","A",2965.651,30.7245184221144,121490.931710749
"PM",5,"t1000","A",1455.646,21.5254851881181,41777.9818828577
"PM",5,"t1000","A",1513.663,21.9502596169297,44300.3944300542
"PM",5,"t1000","A",2468.065,28.0287261438011,92235.6239868005
"PM",5,"t1000","A",1453.556,21.5100266136926,41688.0376593235
"PM",5,"t1000","A",1425.854,21.3040706076257,40501.9923895541
"PM",5,"t1000","A",1932.847,24.8041187825869,63923.422102089
"PM",5,"t1000","A",3113.045,31.4787706182281,130659.772638962
"PM",5,"t1000","A",1831.449,24.1447369573872,58959.8058078263
"PM",5,"t1000","A",2515.629,28.2975189843676,94914.7458468341
"PM",5,"t1000","A",1638.059,22.8344120540104,49872.1522330402
"PM",5,"t1000","A",1570.635,22.359531481815,46824.8836385874
"PM",5,"t1000","A",962.765,17.505930925596,22472.1301167752
"PM",5,"t1000","A",3897.578,35.2226860073511,183044.221444213
"PM",5,"t1000","A",2147.666,26.1461913100321,74871.0481414018
"PM",5,"t1000","A",1507.914,21.9085356360243,44048.2501400798
"PM",5,"t1000","A",2803.622,29.8734095764506,111671.66440473
"PM",5,"t1000","A",2772.784,29.708661354094,109834.267818733
"PM",5,"t1000","A",1074.617,18.4948969978523,26499.9076361881
"PM",5,"t1000","A",1251.281,19.9573323040415,33296.3076303112
"PM",5,"t1000","A",2657.273,29.0832643661137,103042.897535915
"PM",5,"t1000","A",1092.911,18.6516588007344,27179.4707620926
"PM",5,"t1000","A",3527.525,33.508895554173,157604.622386312
"PM",5,"t1000","A",2813.553,29.9262716555548,112265.535193735
"PM",5,"t1000","A",2258.473,26.8122040045044,80739.5184195536
"PM",5,"t1000","A",2334.261,27.258362996212,84837.5115545345
"PM",5,"t1000","A",3293.367,32.377635412912,142175.248009221
"PM",5,"t1000","A",1420.627,21.2649857436966,40279.4838694806
"PM",5,"t1000","A",165.165,7.25076908690008,1596.76436831714
"PM",5,"t1000","A",2053.062,25.5638403129942,69978.8654942352
"PM",5,"t1000","A",3238.486,32.1067299809214,138636.260731992
"PM",5,"t1000","A",1730.573,23.4703748300435,54156.2626410039
"PM",5,"t1000","A",2001.84,25.2429289615559,67376.4065498682
"PM",5,"t1000","A",2154.461,26.1875206099664,75226.6557878251
"PM",5,"t1000","A",1162.949,19.2400146524776,29833.5410667789
"PM",5,"t1000","A",1126.885,18.9393409624575,28456.6123206386
"PM",5,"t1000","A",2643.684,29.0088047521077,102253.483976362
"PM",5,"t1000","A",1126.362,18.9349454718451,28436.8040687445
"PM",5,"t1000","A",4059.084,35.9450492564754,194538.632421562
"PM",5,"t1000","A",2106.375,25.8936282994559,72722.2550790218
"PM",5,"t1000","A",1993.478,25.1901519505121,66954.6849733374
"PM",5,"t1000","A",1459.305,21.552522090406,41935.6043321865
"PM",5,"t1000","A",3111.477,31.4708418974371,130561.067646016
"PM",5,"t1000","A",2348.896,27.343679679545,85636.6130994193
"PM",5,"t1000","A",2325.898,27.2094896617909,84381.9967805068
"PM",5,"t1000","A",3085.343,31.3383978398379,128919.608541812
"PM",5,"t1000","A",3394.243,32.8697597041738,148757.269050099
"PM",5,"t1000","A",1564.362,22.3148356518762,46544.6412400539
"PM",5,"t1000","A",2158.12,26.2097487887801,75418.3774080563
"PM",5,"t1000","A",2020.134,25.3580090625429,68302.1017060679
"PM",5,"t1000","A",1535.615,22.1088542415052,45267.5842747586
"PM",5,"t1000","A",1797.475,23.9197421112396,57326.8512685339
"PM",5,"t1000","A",1961.594,24.9878923256606,65354.7995448825
"PM",5,"t1000","B",2600.824,28.7726952408715,99776.9551028593
"PM",5,"t1000","B",2125.191,26.009023536627,73698.8569851038
"PM",5,"t1000","B",1403.379,21.1355011713165,39548.1579977347
"PM",5,"t1000","B",2081.809,25.7421907740268,71453.7659107813
"PM",5,"t1000","B",3097.364,31.399388247381,129673.779705948
"PM",5,"t1000","B",2250.11,26.7625159131388,80291.4729084171
"PM",5,"t1000","B",2715.29,29.3990416656051,106435.898458934
"PM",5,"t1000","B",1787.021,23.8500828325196,56827.4651646026
"PM",5,"t1000","B",1687.713,23.1779147668832,52156.8907532811
"PM",5,"t1000","B",2113.17,25.9353600743657,73074.4331311297
"PM",5,"t1000","B",1465.054,21.5949339427818,42183.6591368109
"PM",5,"t1000","B",2251.678,26.7718390833081,80375.4147779002
"PM",5,"t1000","B",1777.091,23.7837262418705,56354.4611345225
"PM",5,"t1000","B",2045.222,25.5149834810957,69578.4073935646
"PM",5,"t1000","B",869.206,16.6336064318676,19277.3740162906
"PM",5,"t1000","B",1104.932,18.7539536941102,27629.124750854
"PM",5,"t1000","B",1850.265,24.2684495087727,59870.7503071325
"PM",5,"t1000","B",1726.391,23.4419991195017,53960.075069221
"PM",5,"t1000","B",3387.448,32.8368419208289,148310.792654704
"PM",5,"t1000","B",1373.064,20.9059763121233,38273.6579453724
"PM",5,"t1000","B",3124.021,31.5342158447895,131351.403356873
"PM",5,"t1000","B",1442.579,21.4286527178245,41216.6992120354
"PM",5,"t1000","B",2863.729,30.1919401836189,115282.046226793
"PM",5,"t1000","B",1765.069,23.7031414056563,55783.5734636538
"PM",5,"t1000","B",1986.16,25.1438732804395,66586.3404729035
"PM",5,"t1000","B",1689.281,23.1886791957291,52229.5935739206
"PM",5,"t1000","B",1930.234,24.7873468698867,63793.8395973985
"PM",5,"t1000","B",1979.365,25.1008256411254,66244.9276601949
"PM",5,"t1000","B",2026.406,25.3973436253115,68620.4393418573
"PM",5,"t1000","B",1954.277,24.9412447452327,64989.467942639
"PM",5,"t1000","B",2052.54,25.5605902472474,69952.1785414468
"PM",5,"t1000","B",1617.675,22.6918916164423,48944.1410275044
"PM",5,"t1000","B",2450.817,27.9306154663176,91270.4362737521
"PM",5,"t1000","B",2364.053,27.4317597204855,86466.8451499904
"PM",5,"t1000","B",2716.858,29.4075289808158,106528.107162348
"PM",5,"t1000","B",1941.21,24.8577218215756,64338.7442363477
"PM",5,"t1000","B",2837.073,30.0510962150319,113676.204922759
"PM",5,"t1000","B",1211.035,19.6337569765592,31702.8891734765
"PM",5,"t1000","B",1226.715,19.7604532344263,32320.5925192923
"PM",5,"t1000","B",1578.997,22.4189731110626,47199.3217139313
"PM",5,"t1000","B",2211.955,26.5346404590992,78257.9075156092
"PM",5,"t1000","B",2903.975,30.4033542841999,117720.774343279
"PM",5,"t1000","B",804.395,16.0014649609594,17161.9978763612
"PM",5,"t1000","B",1053.71,18.314101402218,25730.3357180414
"PM",5,"t1000","B",1828.313,24.1240565191334,58808.4348622219
"PM",5,"t1000","B",964.333,17.5201805776446,22527.0510626423
"PM",5,"t1000","B",1195.877,19.5104964508803,31109.5386189192
"PM",5,"t1000","B",96.172,5.53285625821488,709.474469420055
"PM",5,"t1000","B",1359.474,20.8022598342061,37706.8418477966
"PM",5,"t1000","B",1590.496,22.5004577894712,47715.8508164303
"PM",5,"t1000","B",2496.812,28.1914870757525,93851.7909714451
"PM",5,"t1000","B",1874.308,24.4256170066053,61041.5058138886
"PM",5,"t1000","B",104.535,5.76840740172039,804.000623651788
"PM",5,"t1000","B",2735.674,29.5091863590977,107636.685178318
"PM",5,"t1000","B",1665.238,23.0230692621319,51118.5197492454
"PM",5,"t1000","B",1091.865,18.6427311271193,27140.4608294829
"PM",5,"t1000","B",1199.014,19.5360694581272,31232.0277136893
"PM",5,"t1000","B",1919.258,24.716771543576,63250.4820255742
"PM",5,"t1000","B",1184.901,19.4207544253322,30682.2284524407
"PM",5,"t1000","B",1480.212,21.7063611240549,42840.0216162127
"PM",5,"t1000","B",889.068,16.8225780987829,19941.8878201716
"PM",5,"t1000","B",2289.311,26.9946350938348,82398.8200817362
"PM",5,"t1000","B",517.97,12.840364938218,8867.89843606503
"PM",5,"t1000","B",1823.609,24.0930025782121,58581.6217848678
"PM",5,"t1000","B",2251.156,26.7687356844128,80347.4665978401
"PM",5,"t1000","B",1661.057,22.9941484864039,50926.1217365074
"PM",5,"t1000","B",3288.663,32.3545042494371,141870.748011289
"PM",5,"t1000","B",535.218,13.0524013370535,9314.50685175347
"PM",5,"t1000","B",1018.168,18.0025814869973,24439.5365166041
"PM",5,"t1000","B",1400.766,21.1158155426241,39437.7552991725
