"Time","Condition","Line","EvoTime","Area","Radius","Volume"
"4h","PM",3,"t600",2960.943,30.7001209985676,121201.744493149
"4h","PM",3,"t600",827.392,16.2285875340209,17903.2046625982
"4h","PM",3,"t600",905.27,16.9751698272978,20489.4826527438
"4h","PM",3,"t600",5374.648,41.3618615775202,296407.262138527
"4h","PM",3,"t600",5337.015,41.2168004242346,293299.576154862
"4h","PM",3,"t600",2851.182,30.1257268444974,114525.240154597
"4h","PM",3,"t600",4203.337,36.5781864239073,205000.59251801
"4h","PM",3,"t600",1276.89,20.1605235688268,34323.694586399
"4h","PM",3,"t600",3709.411,34.3619294164181,169950.02527798
"4h","PM",3,"t600",1063.64,18.4001936767124,26094.9093363978
"4h","PM",3,"t600",1138.382,19.0357097281314,28893.2124156396
"4h","PM",3,"t600",1911.938,24.6695919538703,62888.9737347986
"4h","PM",3,"t600",3339.881,32.6054771622408,145197.884893469
"4h","PM",3,"t600",1874.828,24.4290050410201,61066.9102173941
"4h","PM",3,"t600",4259.786,36.8229819111286,209144.030431039
"4h","PM",3,"t600",3532.225,33.5312113966308,157919.710900619
"4h","PM",3,"t600",3065.478,31.237348691573,127676.540256461
"4h","PM",3,"t600",4323.552,37.0975652170018,213857.669718798
"4h","PM",3,"t600",4238.879,36.7325072930893,207606.205042698
"4h","PM",3,"t600",5843.485,43.1281699735415,336025.08575712
"4h","PM",3,"t600",4706.671,38.7063290730928,242903.942086377
"4h","PM",3,"t600",6294.03,44.7599371417942,375627.182891422
"4h","PM",3,"t600",1619.241,22.7028724705516,49015.2292294511
"4h","PM",3,"t600",2590.368,28.7148000733791,99175.8656486386
"4h","PM",3,"t600",749.513,15.4459508520282,15435.921281275
"4h","PM",3,"t600",806.485,16.022239186797,17228.9274274187
"4h","PM",3,"t600",6861.653,46.734697874948,427569.70650364
"4h","PM",3,"t600",2155.504,26.1938586868889,75281.2895666984
"4h","PM",3,"t600",1688.234,23.1814920225512,52181.0440042663
"4h","PM",3,"t600",4133.822,36.2744594766628,199936.211496983
"4h","PM",3,"t600",1255.461,19.9906390097512,33463.2901890951
"4h","PM",3,"t600",5747.836,42.7737422136887,327808.607134079
"4h","PM",3,"t600",837.322,16.3256813186827,18226.4695108293
"4h","PM",3,"t600",795.508,15.9128269310734,16878.3748350458
"4h","PM",3,"t600",1178.105,19.3649804663613,30418.6404164301
"4h","PM",3,"t600",3059.728,31.208038570749,127317.479253334
"4h","PM",3,"t600",737.492,15.3215859029493,15066.0627076506
"4h","PM",3,"t600",4837.862,39.2420603765002,253130.230262901
"4h","PM",3,"t600",4517.464,37.9203566924069,228405.128300143
"4h","PM",3,"t600",2300.284,27.0592523590434,82991.953671293
"4h","PM",3,"t600",5199.552,40.6825368595261,282041.287857364
"4h","PM",3,"t600",809.621,16.0533600334013,17329.5165381365
"4h","PM",3,"t600",1044.301,18.232151064853,25386.471452236
"4h","PM",3,"t600",3302.771,32.4238286002922,142784.641080021
"4h","PM",3,"t600",2779.053,29.7422266168611,110206.965475024
"4h","PM",3,"t600",5983.562,43.6420317949755,348179.73740161
"4h","PM",3,"t600",1154.585,19.1707021243227,29512.2734829482
"4h","PM",3,"t600",6493.168,45.4625072675521,393594.263185916
"4h","PM",3,"t600",3224.893,32.0392778287043,137764.323726458
"4h","PM",3,"t600",5078.815,40.2074249933831,272274.764223692
"4h","PM",3,"t600",2054.105,25.5703329810066,70032.1984372675
"4h","PM",3,"t600",4635.065,38.410766883837,237381.868275243
"4h","PM",3,"t600",3536.929,33.5535313704854,158235.27754224
"4h","PM",3,"t600",2369.277,27.462051857206,86753.6104507807
"4h","PM",3,"t600",3338.836,32.6003758743108,145129.744776907
"4h","PM",3,"t600",793.418,15.8919096799652,16811.9029259448
"4h","PM",3,"t600",6260.579,44.6408354417189,372636.635878508
"4h","PM",3,"t600",1119.566,18.8777362529314,28179.8288876659
"4h","PM",3,"t600",1269.05,20.0985362915198,34008.063307671
"4h","PM",3,"t600",1057.89,18.3503908812584,25883.5933458326
"4h","PM",3,"t600",615.186,13.9935622927781,11478.1914835267
"4h","PM",3,"t600",2110.554,25.9193017561188,72938.7813314448
"4h","PM",3,"t600",599.506,13.8140756703624,11042.1616651151
"4h","PM",3,"t600",4731.76,38.8093543755757,244848.734213565
"4h","PM",3,"t600",3384.308,32.8216193124424,148104.625082738
"4h","PM",3,"t600",2311.783,27.1268019422051,83615.0394324756
"4h","PM",3,"t600",1108.067,18.7805399457527,27746.7954080939
"4h","PM",3,"t600",626.685,14.1237399800155,11801.5146525014
"4h","PM",3,"t600",4682.106,38.6051891325563,241004.783558236
"4h","PM",3,"t600",3819.695,34.8689931128903,177585.224864456
"4h","PM",3,"t600",2235.996,26.6784488354816,79537.2065097888
"4h","PM",3,"t600",985.761,17.7137650349783,23282.0516461937
"4h","PM",3,"t600",1833.015,24.1550573591366,59035.4432868771
"4h","PM",3,"t600",3387.967,32.8393573348267,148344.878602135
"4h","PM",3,"t600",1238.735,19.8570289031838,32796.7955978472
"4h","PM",3,"t600",5029.161,40.0103944683123,268291.620606203
"4h","PM",3,"t600",1284.208,20.2182121444086,34619.1863753956
"4h","PM",3,"t600",5515.769,41.9013580043187,308157.615384164
"4h","PM",3,"t600",782.964,15.7868673816564,16480.7317768149
"4h","PM",3,"t600",6011.263,43.7429359022783,350600.38946765
"4h","PM",3,"t600",5355.831,41.2893927786498,294852.013086758
"4h","PM",3,"t600",1446.237,21.4558042232117,41373.5705764866
"4h","PM",3,"t600",6079.211,43.9894642101634,356561.646280709
"4h","PM",3,"t600",4049.149,35.9010328170543,193824.841506857
"4h","PM",3,"t600",701.95,14.9478300969309,13990.1724487208
"4h","PM",3,"t600",607.869,13.9100938963278,11274.0198222225
"4h","PM",3,"t600",6813.567,46.5706531656539,423083.020770594
"4h","PM",3,"t600",1088.205,18.6114590963372,27004.1104612395
"4h","PM",3,"t600",3785.721,34.7135768919538,175221.222699979
"4h","PM",3,"t600",540.444,13.1159699652261,9451.26302918219
"4h","PM",3,"t600",3431.872,33.0514566353336,151237.824781354
"4h","PM",3,"t600",2642.635,29.0030489099905,102192.62954167
"4h","PM",3,"t600",4664.858,38.5340163886863,239674.286163859
"4h","PM",3,"t600",1126.883,18.939324155641,28456.5365633083
"4h","PM",3,"t600",1062.072,18.3866260482719,26037.2276004536
"4h","PM",3,"t600",2226.065,26.6191377919669,79007.9079584997
"4h","PM",3,"t600",5609.328,42.2552311228746,316031.268112016
"4h","PM",3,"t600",1379.334,20.9536547778528,38536.1179458064
"4h","PM",3,"t600",1336.998,20.6295826716867,36775.6143638397
"4h","PM",3,"t600",1049.005,18.2731678194074,25558.19254453
"4h","PM",3,"t600",837.322,16.3256813186827,18226.4695108293
"4h","PM",3,"t600",2657.793,29.0861098693186,103073.145610541
"4h","PM",3,"t600",1252.847,19.969816873865,33358.8335479615
"4h","PM",3,"t600",1026.53,18.0763560338982,24741.2290126367
"4h","PM",3,"t600",5535.631,41.9767325260729,309823.602466716
"4h","PM",3,"t600",1041.688,18.2093269705121,25291.2498576785
"4h","PM",3,"t600",8451.624,51.8674799224735,584485.917509727
"4h","PM",3,"t600",1412.263,21.2022940926584,39924.2872829068
"4h","PM",3,"t600",5350.605,41.2692436151236,294420.561644398
"4h","PM",3,"t600",833.141,16.2848707973091,18090.1247212545
"4h","PM",3,"t600",3552.609,33.6278242895004,159288.681628397
"4h","PM",3,"t600",1500.072,21.8514930287953,43705.0838009214
"4h","PM",3,"t600",2549.599,28.4879372279621,96843.7550246331
"4h","PM",3,"t600",4785.072,39.0273714679998,248998.3765935
"4h","PM",3,"t600",2499.423,28.206223615634,93999.0453974117
"4h","PM",3,"t600",5392.941,41.4321908171158,297921.814103263
"4h","PM",3,"t600",6025.376,43.7942547461941,351835.801980805
"4h","PM",3,"t600",981.057,17.6714499124948,23115.5995157365
"4h","PM",3,"t600",1098.136,18.6961906594451,27374.6133680006
"4h","PM",3,"t600",1353.723,20.758213171041,37467.8274780548
"4h","PM",3,"t600",1322.886,20.5204213429971,36194.9041450027
"4h","PM",3,"t600",5131.082,40.4137863534178,276488.602279823
"4h","PM",3,"t600",674.248,14.6499079908254,13170.2282173307
"4h","PM",3,"t600",5208.438,40.7172851130245,282764.606719348
"4h","PM",3,"t600",5933.385,43.4586597128192,343809.279546861
"4h","PM",3,"t600",618.845,14.035116013607,11580.7484925875
"4h","PM",3,"t600",1443.1,21.4325219410089,41239.0298840933
"4h","PM",3,"t600",3566.721,33.6945478610314,160238.735255261
"4h","PM",3,"t600",891.68,16.8472715687841,20029.8334832713
"4h","PM",3,"t600",1307.205,20.398438047284,35553.2536101331
"4h","PM",3,"t600",2675.564,29.1831881794544,104108.650264232
"4h","PM",3,"t600",1098.659,18.700642268243,27394.1719117141
"4h","PM",3,"t600",1133.155,18.9919572208499,28694.4417127896
"4h","PM",3,"t600",4477.741,37.7532677800279,225399.140030147
"4h","PM",3,"t600",4280.17,36.9109797424462,210647.024218968
"4h","PM",3,"t600",2232.86,26.6597339158578,79369.9379618163
"4h","PM",3,"t600",5558.106,42.061860256739,311712.370485524
"4h","PM",3,"t600",1179.673,19.3778631010772,30479.3891973828
"4h","PM",3,"t600",708.745,15.0200046698838,14193.8042796757
"4h","PM",3,"t600",3397.898,32.8874524042853,148997.611666155
"4h","PM",3,"t600",6175.383,44.3360514691071,365056.131372599
"4h","PM",3,"t600",1371.494,20.8940206528507,38208.0319483478
"4h","PM",3,"t600",1847.127,24.2478614549202,59718.5061141899
"4h","PM",3,"t600",1954.275,24.9412319828397,64989.3681776855
"4h","PM",3,"t600",945.516,17.3484031064808,21870.9236155031
"4h","PM",3,"t600",5205.302,40.7050253306918,282509.266351867
"4h","PM",3,"t600",8209.104,51.1178927569486,559509.463870184
"4h","PM",3,"t600",2252.198,26.7749302341455,80403.2590979761
"4h","PM",3,"t600",5505.316,41.861635292542,307282.040749595
"4h","PM",3,"t600",1199.012,19.5360531646748,31231.949569444
"4h","PM",3,"t600",3507.659,33.414406130613,156275.1231916
"4h","PM",3,"t600",4572.867,38.1521791553721,232619.788050252
"4h","PM",3,"t600",3245.8,32.1429654601959,139106.183054272
"4h","PM",3,"t600",1032.279,18.1269029621697,24949.3616838475
"4h","PM",3,"t600",1369.926,20.8820733917927,38142.5270311
"4h","PM",3,"t600",5769.266,42.8534059769351,329643.597449238
"4h","PM",3,"t600",1015.554,17.9794571150937,24345.4794547492
"4h","PM",3,"t600",5723.793,42.6841879197623,325753.94136776
"4h","PM",3,"t600",1548.68,22.2027060183013,45846.5156752305
"4h","PM",3,"t600",6019.626,43.7733533891223,351332.288224465
"4h","PM",3,"t600",6207.266,44.4503558362868,367886.909960646
"4h","PM",3,"t600",6333.753,44.9009598621927,379188.785640057
"4h","PM",3,"t600",878.614,16.7233825029354,19591.1973259121
"4h","PM",3,"t600",996.215,17.8074446023169,23653.3912326628
"4h","PM",3,"t600",7591.827,49.1584538843222,497603.303303003
"4h","PM",3,"t600",748.468,15.4351794253326,15403.6504988264
"4h","PM",3,"t600",1172.878,19.3219735712342,30216.423624376
"4h","PM",3,"t600",3323.678,32.5262903801151,144142.554344
"4h","PM",3,"t600",4832.113,39.218737091564,252679.159124971
"4h","PM",3,"t600",822.165,16.1772447460714,17733.8192355384
"4h","PM",3,"t600",2500.991,28.2150697421907,94087.5139861216
"4h","PM",3,"t600",1586.313,22.4708502394072,47527.7358077664
"4h","PM",3,"t600",1157.721,19.1967195047118,29632.5937356193
"4h","PM",3,"t600",1946.435,24.8911531133884,64598.6821470109
"4h","PM",3,"t600",5272.726,40.9678021492283,288015.994073456
"4h","PM",3,"t600",1226.714,19.7604451802094,32320.5529983939
"4h","PM",3,"t600",3937.819,35.4040494534505,185886.318152983
"4h","PM",3,"t600",1012.418,17.9516756418564,24232.7993999693
"4h","PM",3,"t600",8541.524,52.142607647452,593836.446191059
"4h","PM",3,"t600",3510.273,33.4268544602096,156449.846248804
"4h","PM",3,"t600",1148.836,19.1229144327909,29292.1233670796
"4h","PM",3,"t600",1830.924,24.1412760650959,58934.4556509461
"4h","PM",3,"t600",4393.59,37.3968331926413,219075.136462476
"4h","PM",3,"t600",1418.535,21.2493226809168,40190.5439322324
"4h","PM",3,"t600",3033.072,31.0718007702682,125657.345207839
"4h","PM",3,"t600",8248.304,51.2397961300521,563521.887171592
"4h","PM",3,"t600",4017.788,35.7617343118395,191577.422636396
"4h","PM",3,"t600",2774.872,29.7198450617527,109958.354541595
"4h","PM",3,"t600",461.52,12.1204941595441,7458.46728601707
"4h","PM",3,"t600",2390.184,27.5829512017535,87904.4381802828
"4h","PM",3,"t600",5744.7,42.7620720166835,327540.366818989
"4h","PM",3,"t600",961.196,17.4916605661188,22417.2188926815
"4h","PM",3,"t600",6119.457,44.1348350079232,360108.300044107
"4h","PM",3,"t600",6257.965,44.6315149517933,372403.277953732
"4h","PM",3,"t600",667.454,14.57591186763,12971.6675729294
"4h","PM",3,"t600",3442.848,33.1042679276871,151963.950168402
"4h","PM",3,"t600",333.988,10.3107556593468,4591.55821487189
"4h","PM",3,"t600",996.738,17.8121183281231,23672.0202641824
"4h","PM",3,"t600",844.117,16.3917902071678,18448.7850324052
"4h","PM",3,"t600",3042.48,31.1199528038919,126242.44534238
"4h","PM",3,"t600",6506.235,45.5082291716014,394782.977899059
"4h","PM",3,"t600",1580.041,22.4263833659314,47246.1402665194
"4h","PM",3,"t600",2661.452,29.1061244964633,103286.071004482
"4h","PM",3,"t600",2814.595,29.9318127433583,112327.907317857
"4h","PM",3,"t600",886.976,16.8027744616106,19871.5435744821
"4h","PM",3,"t600",1170.265,19.300438309916,30115.5032516718
"4h","PM",3,"t600",2617.547,28.8650495868398,100740.831934512
"4h","PM",3,"t600",974.263,17.6101545888467,22875.8960535914
"4h","PM",3,"t600",4316.757,37.0684020339842,213353.711945354
"4h","PM",3,"t600",6613.383,45.8814253268119,404575.251029476
"4h","PM",3,"t600",997.783,17.8214531721215,23709.2573472519
"4h","PM",3,"t600",4991.006,39.8583310212886,265244.225702983
"4h","PM",3,"t600",2833.934,30.034467016952,113487.596334958
"4h","PM",3,"t600",3354.516,32.6768359264128,146153.291926036
"4h","PM",3,"t600",1058.936,18.3594607120122,25921.9918513804
"4h","PM",3,"t600",5430.574,41.5765004762625,301045.683329838
"4h","PM",3,"t600",732.265,15.2671932196581,14906.1749906572
"4h","PM",3,"t600",832.618,16.2797586227369,18073.0934199279
"4h","PM",3,"t600",3926.32,35.352319192963,185072.690524953
"4h","PM",3,"t600",757.876,15.5318840873033,15694.9895793988
"4h","PM",3,"t600",1659.487,22.9832790979329,50853.9371738552
"4h","PM",3,"t600",2695.948,29.2941444837943,105300.653643728
"4h","PM",3,"t600",2733.58,29.4978904105749,107513.124358052
"4h","PM",3,"t600",1222.01,19.7225217458482,32134.8250648586
"4h","PM",3,"t600",4737.509,38.8329235389854,245295.099683007
"4h","PM",3,"t600",5073.588,40.1867293869935,271854.543969463
"4h","PM",3,"t600",737.492,15.3215859029493,15066.0627076506
"4h","PM",3,"t600",8863.491,53.1162575055985,627727.293806073
"4h","PM",3,"t600",5156.693,40.5145203836199,278561.258214093
"4h","PM",3,"t600",3513.931,33.4442667234265,156694.460815622
"4h","PM",3,"t600",5012.435,39.9438057069385,266954.306344877
"4h","PM",3,"t600",3281.342,32.3184714760784,141397.277107011
"4h","PM",3,"t600",2669.814,29.1518128162194,103773.223976162
"4h","PM",3,"t600",7403.665,48.545440192596,479218.901951355
"4h","PM",3,"t600",1108.59,18.7849715657088,27766.4421707055
"4h","PM",3,"t600",1342.747,20.6738879929158,37013.0681077649
"4h","PM",3,"t600",1219.919,19.7056407671368,32052.3807720063
"4h","PM",3,"t600",1119.043,18.8733264149372,28160.0850818008
"4h","PM",3,"t600",1118.52,18.8689155463236,28140.3458891652
"4h","PM",3,"t600",5481.273,41.770125505824,305271.281522246
"4h","PM",3,"t600",6293.507,44.7580774482874,375580.364969785
"4h","PM",3,"t600",2215.089,26.5534315574648,78424.2855402575
"4h","PM",3,"t600",1170.265,19.300438309916,30115.5032516718
"4h","PM",3,"t600",5227.776,40.7928030852791,284340.84925593
"4h","PM",3,"t600",2122.053,25.9898143299634,73535.6846244558
"4h","PM",3,"t600",855.093,16.4980167143374,18809.7848084172
"4h","PM",3,"t600",5777.629,42.8844544025241,330360.623206934
"4h","PM",3,"t600",3383.263,32.8165516235303,148036.033193973
"4h","PM",3,"t600",1315.046,20.4595244956096,35873.6211331379
"4h","PM",3,"t600",3487.275,33.3171743751114,154914.865691955
"4h","PM",3,"t600",2038.425,25.4725505150975,69231.8450449835
"4h","PM",3,"t600",4147.411,36.3340325778381,200922.888516912
"4h","PM",3,"t600",1496.936,21.8286400809675,43568.1028909908
"4h","PM",3,"t600",902.134,16.9457419684866,20383.1066466649
"4h","PM",3,"t600",742.196,15.3703716378643,15210.4377975152
"4h","PM",3,"t600",2308.647,27.1083965554687,83444.9578434577
"4h","PM",3,"t600",2589.323,28.7090074614758,99115.8577695611
"4h","PM",3,"t600",5950.633,43.521779753952,345309.518430132
"4h","PM",3,"t600",1678.303,23.1132091435161,51721.2909935873
"4h","PM",3,"t600",5489.113,41.7999872521508,305926.471234153
"4h","PM",3,"t600",5727.452,42.6978289172075,326066.354170024
"4h","PM",3,"t600",5138.922,40.4446495463538,277122.532448063
"4h","PM",3,"t600",2993.872,30.8703588506651,123229.203990611
"4h","PM",3,"t600",3127.676,31.5526574408523,131581.9858853
"4h","PM",3,"t600",7388.507,48.4957196280057,477747.951922077
"4h","PM",3,"t600",5630.757,42.3358668246982,317843.971298983
"4h","PM",3,"t600",1079.32,18.5353237456455,26674.0608335334
"4h","PM",3,"t600",794.463,15.9023717447189,16845.1279512328
"4h","PM",3,"t600",978.444,17.6479006762055,23023.3100389722
"4h","PM",3,"t600",776.17,15.7182245931044,16266.6858432398
"4h","PM",3,"t600",4810.683,39.1316746152819,251000.109111024
"4h","PM",3,"t600",329.807,10.2460152563139,4505.61007151883
"4h","PM",3,"t600",6401.7,45.1411608001253,385306.89212555
"4h","PM",3,"t600",502.812,12.6510881149348,8481.49188966212
"4h","PM",3,"t600",923.563,17.1458226228303,21113.6631720121
"4h","PM",3,"t600",614.141,13.9816719962528,11448.9573619342
"4h","PM",3,"t600",5209.483,40.7213695841188,282849.710113578
"4h","PM",3,"t600",881.75,16.7532009521332,19696.1799193913
"4h","PM",3,"t600",854.048,16.4879326076829,18775.3144903019
"4h","PM",3,"t600",4006.812,35.7128530319246,190792.917443403
"4h","PM",3,"t600",4196.542,36.5486088160069,204503.695917258
"4h","PM",3,"t600",1311.91,20.4351149442174,35745.3755286243
"4h","PM",3,"t600",6222.423,44.5045925373708,369235.200280219
"4h","PM",3,"t600",3201.896,31.9248359640631,136293.339431986
"4h","PM",3,"t600",1063.117,18.3956693618377,26075.6650999317
"4h","PM",3,"t600",544.625,13.166606311531,9561.15061655674
"4h","PM",3,"t600",2046.788,25.5247498581739,69658.3356169494
"4h","PM",3,"t600",3945.659,35.4392757715229,186441.729868522
"4h","PM",3,"t600",1560.702,22.2887163377978,46381.3922211116
"4h","PM",3,"t600",5255.478,40.9007408737472,286603.925127572
"4h","PM",3,"t600",7024.204,47.2850248574718,442852.880991937
"4h","PM",3,"t600",5346.946,41.2551302590463,294118.604957449
"4h","PM",3,"t600",4366.934,37.2832169281585,217084.463510601
"4h","PM",3,"t600",534.172,13.0396406592577,9287.21457364937
"4h","PM",3,"t600",5987.221,43.6553734959077,348499.158610056
"4h","PM",3,"t600",270.222,9.27439130425044,3341.52608935622
"4h","PM",3,"t600",8551.455,52.1729112447811,594872.40363832
"4h","PM",3,"t600",5795.922,42.9522906507922,331930.835111094
"4h","PM",3,"t600",4648.132,38.4648718688524,238386.402412684
"4h","PM",3,"t600",3731.363,34.4634550189096,171460.881212965
"4h","PM",3,"t600",1063.117,18.3956693618377,26075.6650999317
"4h","PM",3,"t600",6018.581,43.7695537228554,351240.805886476
"4h","PM",3,"t600",6287.235,44.735769326801,375019.059551186
"4h","PM",3,"t600",527.9,12.9628619107211,9124.12640355953
"4h","PM",3,"t600",1154.062,19.1663596926761,29492.2231995322
"4h","PM",3,"t600",611.528,13.9518962180128,11375.9669205453
"4h","PM",3,"t600",995.17,17.7981024110303,23616.18343518
"4h","PM",3,"t600",6869.493,46.7613893609925,428302.715847484
"4h","PM",3,"t600",3139.175,31.6106063997672,132308.300459986
"4h","PM",3,"t600",839.413,16.3460532389686,18294.7861166431
"4h","PM",3,"t600",5762.471,42.8281623251266,329061.39117578
"4h","PM",3,"t600",810.666,16.0637169482368,17363.0788847457
