"Time","Condition","Ploidy","Replicate","Area","Radius","Volume"
"4h","PM","2N","Rep2",469.883,12.2298161985247,7662.11029974853
"4h","PM","2N","Rep2",2262.129,26.8338969313637,80935.6485752652
"4h","PM","2N","Rep3",4315.189,37.0616691401176,213237.475993433
"4h","PM","2N","Rep3",2888.292,30.321146050002,116768.431422737
"4h","PM","2N","Rep3",3605.922,33.8792063278883,162887.700587029
"4h","PM","2N","Rep3",317.263,10.0492760644898,4251.01796273098
"4h","PM","2N","Rep3",691.497,14.8361157776027,13678.8394024866
"4h","PM","2N","Rep3",1181.241,19.390737176952,30540.1783648532
"4h","PM","2N","Rep3",2592.981,28.7292792632661,99325.967031124
"4h","PM","2N","Rep3",914.155,17.0582699592996,20791.8703661914
"4h","PM","2N","Rep3",3430.304,33.0439052748885,151134.187253428
"4h","PM","2N","Rep3",803.871,15.9962522647166,17145.2310723866
"4h","PM","2N","Rep3",832.618,16.2797586227369,18073.0934199279
"4h","PM","2N","Rep3",2682.881,29.2230653038769,104536.008887374
"4h","PM","2N","Rep3",873.909,16.6785453300038,19434.0411610643
"4h","PM","2N","Rep3",891.68,16.8472715687841,20029.8334832713
"4h","PM","2N","Rep3",1851.308,24.2752886444454,59921.3814263613
"4h","PM","2N","Rep3",2713.719,29.3905356539276,106343.540032321
"4h","PM","2N","Rep3",1076.707,18.5128734296784,26577.2538824649
"4h","PM","2N","Rep3",2756.578,29.6217155046216,108872.759043065
"4h","PM","2N","Rep3",931.926,17.2232766624622,21401.0924359223
"4h","PM","2N","Rep3",3196.146,31.8961575975348,135926.368694307
"4h","PM","2N","Rep3",849.344,16.4424630749437,18620.4098105666
"4h","PM","2N","Rep3",949.697,17.3867174584246,22016.1512134846
"4h","PM","2N","Rep3",740.628,15.3541269496031,15162.2617792409
"4h","PM","2N","Rep3",1459.303,21.552507321369,41935.5181221277
"4h","PM","2N","Rep3",2718.946,29.4188271656073,106650.936595492
"4h","PM","2N","Rep3",983.671,17.6949768028188,23208.0473688074
"4h","PM","2N","Rep3",1077.229,18.5173605134176,26596.5836646778
"4h","PM","2N","Rep3",1856.535,24.3095340256909,60175.3343365147
"4h","PM","2N","Rep3",1419.058,21.2532395287918,40212.7727723309
"4h","PM","2N","Rep3",2242.79,26.7189488871502,79899.9884994821
"4h","PM","2N","Rep3",1212.079,19.6422180146684,31743.8932920016
"4h","PM","2N","Rep3",983.148,17.6902721285406,23189.5408835073
"4h","PM","2N","Rep3",3890.256,35.1895857404689,182528.662752498
"4h","PM","2N","Rep3",1305.637,20.3862003538508,35489.3032952009
"4h","PM","2N","Rep3",538.876,13.0969293434445,9410.1611958373
"4h","PM","2N","Rep3",1802.177,23.9510074058075,57551.9395647679
"4h","PM","2N","Rep3",542.012,13.1349829855333,9492.42453060648
"4h","PM","2N","Rep3",547.239,13.1981659258145,9630.06816410242
"4h","PM","2N","Rep3",2373.981,27.4893001350067,87012.1016317379
"4h","PM","2N","Rep3",568.146,13.4479176304652,10187.174146771
"4h","PM","2N","Rep3",636.093,14.2293601554078,12068.261852445
"4h","PM","2N","Rep3",1823.606,24.0929827606313,58581.4772269118
"4h","PM","2N","Rep3",919.905,17.1118337956486,20988.3486237148
"4h","PM","2N","Rep3",1562.27,22.299909997315,46451.3071886738
"4h","PM","2N","Rep3",1707.05,23.3103172696135,53055.8361267916
"4h","PM","2N","Rep3",333.465,10.3026795638939,4580.77738769852
"4h","PM","2N","Rep3",1695.029,23.2280969532208,52496.3972673612
"4h","PM","2N","Rep3",2127.802,26.0249959162656,73834.7178141624
"4h","PM","2N","Rep3",1887.373,24.510599438128,61680.8581244506
"4h","PM","2N","Rep3",622.504,14.076547069113,11683.6091422815
"4h","PM","2N","Rep3",2745.602,29.5626835744996,108223.150863351
"4h","PM","2N","Rep3",1759.318,23.6644947620078,55511.162127608
"4h","PM","2N","Rep3",2969.306,30.743445722704,121715.597126799
"4h","PM","2N","Rep3",1459.826,21.5563690798831,41958.0640645458
"4h","PM","2N","Rep3",729.129,15.2344664823978,14810.5217491256
"4h","PM","2N","Rep3",818.506,16.1412066370749,17615.5659729141
"4h","PM","2N","Rep3",1275.322,20.1481413700541,34260.4905977868
"4h","PM","2N","Rep3",2574.688,28.6277600283147,98276.7336157086
"4h","PM","2N","Rep3",847.253,16.4222107524802,18551.6897688948
"4h","PM","2N","Rep3",1361.041,20.8142452613942,37772.0549130844
"4h","PM","2N","Rep3",1745.728,23.5729183808,54869.2048787695
"4h","PM","2N","Rep3",915.201,17.0680264279527,20827.566473185
"4h","PM","2N","Rep3",1257.552,20.0072795249679,33546.9258415765
"4h","PM","2N","Rep3",594.802,13.759773142094,10912.4541126184
"4h","PM","2N","Rep3",3456.437,33.1695352405101,152864.545170804
"4h","PM","2N","Rep3",1474.984,21.6679945810154,42613.2604254459
"4h","PM","2N","Rep3",507.516,12.7101282525572,8600.79126696643
"4h","PM","2N","Rep3",1607.22,22.6184441390718,48470.4210522653
"4h","PM","2N","Rep3",931.926,17.2232766624622,21401.0924359223
"4h","PM","2N","Rep3",3695.822,34.2989311812416,169016.992581492
"4h","PM","2N","Rep3",406.64,11.3770616644974,6168.49114033497
"4h","PM","2N","Rep3",1166.606,19.2702419051066,29974.3731039318
"4h","PM","2N","Rep3",2897.7,30.3704882607239,117339.418444133
"4h","PM","2N","Rep3",847.776,16.4272785959619,18568.8700519603
"4h","PM","2N","Rep3",2656.747,29.0803857469107,103012.30345593
"4h","PM","2N","Rep3",685.224,14.76866864177,13493.1282685176
"4h","PM","2N","Rep3",2626.955,28.9168765094009,101284.444441004
"4h","PM","2N","Rep3",483.473,12.4054115450853,7996.9087145827
"4h","PM","2N","Rep3",919.382,17.1069687490048,20970.4521898633
"4h","PM","2N","Rep3",1397.105,21.088203658368,39283.2463628323
"4h","PM","2N","Rep3",266.041,9.20236276345493,3264.27438926975
"4h","PM","2N","Rep3",2123.621,25.9994145858615,73617.2037363224
"4h","PM","2N","Rep3",510.652,12.7493364533032,8680.63221140289
"4h","PM","2N","Rep3",3577.175,33.743890811664,160943.736818952
"4h","PM","2N","Rep3",2851.182,30.1257268444974,114525.240154597
"4h","PM","2N","Rep3",2048.879,25.5377845807807,69765.1073787804
"4h","PM","2N","Rep3",2675.564,29.1831881794544,104108.650264232
"4h","PM","2N","Rep3",771.466,15.6705218373437,16119.0330663575
"4h","PM","2N","Rep3",826.346,16.2183260914445,17869.2651898144
"4h","PM","2N","Rep3",3295.977,32.390462542767,142344.292747095
"4h","PM","2N","Rep3",1178.105,19.3649804663613,30418.6404164301
"4h","PM","2N","Rep3",1845.559,24.2375674364296,59642.480960546
"4h","PM","2N","Rep3",574.418,13.5219424714765,10356.3295341075
"4h","PM","2N","Rep3",2778.008,29.7366341454049,110144.810065344
"4h","PM","2N","Rep3",2306.034,27.0930511400239,83303.3294568452
"4h","PM","2N","Rep3",3337.791,32.5952737880092,145061.615322871
"4h","PM","2N","Rep3",2615.456,28.8535180121716,100620.142408056
"4h","PM","2N","Rep3",2357.778,27.395328923498,86122.8051181163
"4h","PM","2N","Rep3",1058.936,18.3594607120122,25921.9918513804
"4h","PM","2N","Rep3",1970.478,25.0444131076706,65799.2867354354
"4h","PM","2N","Rep3",2677.132,29.1917382527828,104200.182149532
"4h","PM","2N","Rep3",638.184,14.2527287353796,12127.8179136794
"4h","PM","2N","Rep3",2859.022,30.1671173203035,114997.936127105
"4h","PM","2N","Rep3",609.437,13.928022907297,11317.6699954058
"4h","PM","2N","Rep3",1615.06,22.6735432780144,48825.5104087866
"4h","PM","2N","Rep3",1358.427,20.7942478526872,37663.2903037098
"4h","PM","2N","Rep3",519.014,12.8532986920788,8894.72262316076
"4h","PM","2N","Rep3",480.859,12.3718298388093,7932.14096594665
"4h","PM","2N","Rep3",316.74,10.0409896598818,4240.5107531613
"4h","PM","2N","Rep3",1713.322,23.3531010963466,53348.509168793
"4h","PM","2N","Rep3",1224.623,19.7435966264521,32237.9500419676
"4h","PM","2N","Rep3",2055.151,25.5768426687209,70085.698383286
"4h","PM","2N","Rep3",590.098,13.70525545976,10783.2584483913
"4h","PM","2N","Rep3",2604.48,28.7929111478496,99987.4149684683
"4h","PM","2N","Rep3",1312.432,20.4391800359986,35766.7119106743
"4h","PM","2N","Rep3",1042.733,18.2184582923496,25329.3168940755
"4h","PM","2N","Rep3",673.726,14.644235943847,13154.9366740057
"4h","PM","2N","Rep3",579.122,13.5771962461522,10483.8040592855
"4h","PM","2N","Rep3",328.761,10.2297544687871,4484.19241188388
"4h","PM","2N","Rep3",510.129,12.7428059676451,8667.29982062508
"4h","PM","2N","Rep3",380.506,11.0053996543628,5583.49413451064
"4h","PM","2N","Rep3",1024.439,18.0579362467652,24665.6722009332
"4h","PM","2N","Rep3",2400.638,27.6432054680437,88481.7726511914
"4h","PM","2N","Rep3",3033.595,31.0744795479782,125689.847712465
"4h","PM","2N","Rep3",1596.766,22.5447644414872,47998.2844509011
"4h","PM","2N","Rep3",561.351,13.3672574943089,10004.9644822504
"4h","PM","2N","Rep3",648.637,14.3689794225128,12427.0022742406
"4h","PM","2N","Rep3",610.482,13.9399589646904,11346.7920382428
"4h","PM","2N","Rep3",672.68,14.6328635009732,13124.3128264462
"4h","PM","2N","Rep3",1466.621,21.6064796666361,42251.3557535486
"4h","PM","2N","Rep3",2502.036,28.2209637395279,94146.4896413245
"4h","PM","2N","Rep3",1013.463,17.9609379538342,24270.3280820089
"4h","PM","2N","Rep3",1291.003,20.2716308666306,34894.3150182837
"4h","PM","2N","Rep3",2873.657,30.2442297405845,115882.056671518
"4h","PM","2N","Rep3",3512.886,33.4392933961923,156624.567495169
"4h","PM","2N","Rep3",1739.456,23.5305342349406,54573.7719442304
"4h","PM","2N","Rep3",310.468,9.94107809765667,4115.18217976436
"4h","PM","2N","Rep3",1770.294,23.7381987870152,56031.4545112803
"4h","PM","2N","Rep3",2112.645,25.9321381589863,73047.2026945222
"4h","PM","2N","Rep3",977.399,17.6384739829201,22986.4357765762
"4h","PM","2N","Rep3",2415.272,27.7273322810345,89292.0657241049
"4h","PM","2N","Rep3",1303.547,20.3698772015253,35404.1230885557
"4h","PM","2N","Rep3",1188.036,19.4464290794543,30804.0770904514
"4h","PM","2N","Rep3",537.831,13.0842242565662,9382.80188817764
"4h","PM","2N","Rep3",1559.657,22.2812531549676,46334.8166025563
"4h","PM","2N","Rep3",825.824,16.2132027510866,17852.3359316178
"4h","PM","2N","Rep3",3067.569,31.2480005640509,127807.19712302
"4h","PM","2N","Rep3",561.351,13.3672574943089,10004.9644822504
"4h","PM","2N","Rep3",1043.778,18.2275850397452,25367.4030101536
"4h","PM","2N","Rep3",1041.688,18.2093269705121,25291.2498576785
"4h","PM","2N","Rep3",1132.11,18.9831979720892,28654.7576749092
"4h","PM","2N","Rep3",1177.06,19.3563900206493,30378.1765836073
"4h","PM","2N","Rep3",3234.301,32.0859779840684,138367.6142398
"4h","PM","2N","Rep3",1138.382,19.0357097281314,28893.2124156396
"4h","PM","2N","Rep3",689.929,14.8192854572984,13632.3397283579
"4h","PM","2N","Rep3",656.477,14.4555566877335,12652.9873169243
"4h","PM","2N","Rep3",3739.203,34.499641756808,172001.551941309
"4h","PM","2N","Rep3",4216.927,36.6372700049465,205995.590786865
"4h","PM","2N","Rep3",2455.518,27.9573899908816,91533.1658075063
"4h","PM","2N","Rep3",3071.75,31.269288333524,128068.581918003
"4h","PM","2N","Rep3",2783.757,29.7673877562901,110486.898717716
"4h","PM","2N","Rep3",2778.008,29.7366341454049,110144.810065344
"4h","PM","2N","Rep3",1586.836,22.474554201415,47551.2422543421
"4h","PM","2N","Rep3",2323.282,27.1941837346306,84239.6767671468
"4h","PM","2N","Rep3",1097.091,18.6872927772661,27335.5476270715
"4h","PM","2N","Rep3",4134.344,36.2767496901891,199974.08322818
"4h","PM","2N","Rep3",939.244,17.2907677891645,21653.6665351547
"4h","PM","2N","Rep3",407.162,11.3843616368405,6180.37260370564
"4h","PM","2N","Rep3",730.174,15.2453797208978,14842.3731897691
"4h","PM","2N","Rep3",2871.043,30.2304708954189,115723.975801328
"4h","PM","2N","Rep3",2571.029,28.6074107245872,98067.3101170995
"4h","PM","2N","Rep3",1482.824,21.7255043363921,42953.4656561418
"4h","PM","2N","Rep3",1092.909,18.6516417346903,27179.3961554915
"4h","PM","2N","Rep3",973.217,17.6006986367624,22839.065500232
"4h","PM","2N","Rep3",577.031,13.5526629093518,10427.0755083282
"4h","PM","2N","Rep3",2182.683,26.3584820751365,76709.6143082737
"4h","PM","2N","Rep3",2513.535,28.2857391589644,94796.2605025702
"4h","PM","2N","Rep3",1168.174,19.2831878324841,30034.8248840324
"4h","PM","2N","Rep3",1953.229,24.9345563562073,64937.1981027713
"4h","PM","2N","Rep3",1460.349,21.5602301466986,41980.6140460016
"4h","PM","2N","Rep3",3541.633,33.5758365068505,158551.054100355
"4h","PM","2N","Rep3",728.084,15.2235454205727,14778.693125323
"4h","PM","2N","Rep3",2638.977,28.9829685938422,101980.516681162
"4h","PM","2N","Rep3",2892.996,30.3458271841478,117053.808880574
"4h","PM","2N","Rep3",929.313,17.1991137928417,21311.1467148894
"4h","PM","2N","Rep3",1049.528,18.2777224573168,25577.3086602437
"4h","PM","2N","Rep3",1629.172,22.7723857751844,49466.8443708382
"4h","PM","2N","Rep3",963.287,17.5106760387007,22490.4087857224
"4h","PM","2N","Rep3",719.198,15.1303613150384,14508.9674627373
"4h","PM","2N","Rep3",1906.712,24.6358535412368,62631.3034364248
"4h","PM","2N","Rep3",1768.726,23.7276836574983,55957.0280063898
"4h","PM","2N","Rep3",2416.318,27.7333356732263,89350.0775830117
"4h","PM","2N","Rep3",526.854,12.9500130029076,9097.02153417848
"4h","PM","2N","Rep3",2703.788,29.3367082431738,105760.319609859
"4h","PM","2N","Rep3",479.291,12.3516421442218,7893.37455326159
"4h","PM","2N","Rep3",2703.265,29.3338707721062,105729.63489701
"4h","PM","2N","Rep3",1428.988,21.3274707276321,40635.5996535167
"4h","PM","2N","Rep3",719.721,15.135861706361,14524.7966975518
"4h","PM","2N","Rep3",2102.191,25.8678985993565,72505.6848326397
"4h","PM","2N","Rep3",1256.506,19.998957019036,33505.0793175478
"4h","PM","2N","Rep3",992.556,17.7747120199186,23523.1960848564
"4h","PM","2N","Rep3",3338.313,32.5978224897902,145095.646119145
"4h","PM","2N","Rep3",2156.549,26.2002073797092,75336.0413660059
"4h","PM","2N","Rep3",1111.726,18.8115224404502,27884.3447955092
"4h","PM","2N","Rep3",3154.855,31.6894546493997,133300.845930576
"4h","PM","2N","Rep3",2627.478,28.9197548940238,101314.692999253
"4h","PM","2N","Rep3",387.301,11.1032309364828,5733.72325990762
"4h","PM","2N","Rep3",485.041,12.4255118809839,8035.84361101908
"4h","PM","2N","Rep3",2251.153,26.7687178477472,80347.3059854795
"4h","PM","2N","Rep3",1545.544,22.1802149388152,45707.3308231949
"4h","PM","2N","Rep3",551.943,13.2547694627232,9754.50296208512
"4h","PM","2N","Rep3",1724.821,23.4313374820434,53886.4839294875
"4h","PM","2N","Rep3",2975.578,30.7758979480858,122101.446486092
"4h","PM","2N","Rep3",3604.876,33.8742921589024,162816.830427487
"4h","PM","2N","Rep3",1354.769,20.7662313912594,37511.2620476068
"4h","PM","2N","Rep3",646.547,14.3458113044356,12366.9883485985
"4h","PM","2N","Rep3",2792.642,29.8148546394591,111016.287053398
"4h","PM","2N","Rep3",1440.487,21.4131093729806,41127.074241809
"4h","PM","2N","Rep3",3441.28,33.0967286166859,151860.147005372
"4h","PM","2N","Rep3",1339.089,20.645708202432,36861.9210014485
"4h","PM","2N","Rep3",1776.043,23.7767122451259,56304.6177946267
"4h","PM","2N","Rep3",369.007,10.8378307871558,5332.313900368
"4h","PM","2N","Rep3",2085.466,25.7647908025694,71642.1269544949
"4h","PM","2N","Rep3",2992.304,30.862273825292,123132.407222022
"4h","PM","2N","Rep3",2760.237,29.641368479041,109089.60267531
"4h","PM","2N","Rep3",545.148,13.1729266996109,9574.92619258596
"4h","PM","2N","Rep3",1363.131,20.8302201971942,37859.091850162
"4h","PM","2N","Rep3",1362.609,20.8262314330512,37837.3471823446
"4h","PM","2N","Rep3",3500.865,33.3820301913292,155821.30816769
"4h","PM","2N","Rep3",2848.568,30.1119138526064,114367.778959055
"4h","PM","2N","Rep3",1387.174,21.0131196650358,38865.1376776351
"4h","PM","2N","Rep3",3156.423,31.6973286867821,133400.236407358
"4h","PM","2N","Rep3",1152.494,19.1533348001726,29432.1379162534
"4h","PM","2N","Rep3",3070.182,31.2613064823517,127970.533944799
"4h","PM","2N","Rep3",3108.337,31.4549582210955,130363.480629447
"4h","PM","2N","Rep3",1276.89,20.1605235688268,34323.694586399
"4h","PM","2N","Rep3",1759.84,23.6680051990378,55535.869692633
"4h","PM","2N","Rep3",534.172,13.0396406592577,9287.21457364937
"4h","PM","2N","Rep3",769.375,15.649270547941,16053.5433704295
"4h","PM","2N","Rep3",1529.864,22.067415700908,45013.5264718051
"4h","PM","2N","Rep3",972.695,17.595977800098,22820.6928350218
"4h","PM","2N","Rep3",1408.081,21.1708786508156,39747.0826420254
"4h","PM","2N","Rep3",2322.237,27.1880671464852,84182.8473147364
"4h","PM","2N","Rep3",275.449,9.36366060039763,3438.94793162524
"4h","PM","2N","Rep3",2416.84,27.7363311439064,89379.0327491184
"4h","PM","2N","Rep3",3064.955,31.2346838819995,127643.867383405
"4h","PM","2N","Rep3",2243.313,26.7220640240349,79927.9381492663
"4h","PM","2N","Rep3",1033.847,18.1406648417706,25006.2292328934
"4h","PM","2N","Rep3",192.866,7.8352507623383,2014.87129803885
"4h","PM","2N","Rep3",1186.991,19.4378746294749,30763.44299242
"4h","PM","2N","Rep3",2332.167,27.2461338969695,84723.379136125
"4h","PM","2N","Rep3",2426.771,27.7932581897863,89930.4972939812
"4h","PM","2N","Rep3",3366.538,32.7353375973642,146939.677285807
"4h","PM","2N","Rep3",1507.912,21.9085211069842,44048.1625059663
"4h","PM","2N","Rep3",663.272,14.53017669641,12849.945810375
"4h","PM","2N","Rep3",588.007,13.6809517667914,10725.9938740476
"4h","PM","2N","Rep3",1291.003,20.2716308666306,34894.3150182837
"4h","PM","2N","Rep3",675.816,14.6669326732342,13216.1970286593
"4h","PM","2N","Rep3",482.427,12.3919846458099,7970.97063563216
"4h","PM","2N","Rep3",356.986,10.6598392590698,5073.88450365108
"4h","PM","2N","Rep3",2680.79,29.2116750595142,104413.821843727
"4h","PM","2N","Rep3",1312.432,20.4391800359986,35766.7119106743
"4h","PM","2N","Rep3",2013.86,25.3186008181749,67984.1565915864
"4h","PM","2N","Rep3",2584.096,28.6800157539704,98815.8853196958
"4h","PM","2N","Rep3",1050.05,18.2822672551106,25596.3929749719
"4h","PM","2N","Rep3",725.993,15.2016692899243,14715.0739904001
"4h","PM","2N","Rep3",3246.323,32.1455549749234,139139.805950478
"4h","PM","2N","Rep3",1575.859,22.3966849987158,47058.6901671884
"4h","PM","2N","Rep3",791.85,15.876198643713,16762.0905280322
"4h","PM","2N","Rep3",2306.034,27.0930511400239,83303.3294568452
"4h","PM","2N","Rep3",2092.783,25.8099499909894,72019.4994293236
"4h","PM","2N","Rep3",1778.134,23.7907047217927,56404.0812663735
"4h","PM","2N","Rep3",1669.941,23.0555574567965,51335.2275666137
"4h","PM","2N","Rep3",334.511,10.3188254339933,4602.34748633402
"4h","PM","2N","Rep3",4105.075,36.1481113756435,197854.277740493
"4h","PM","2N","Rep3",838.89,16.3409602049794,18277.6908084735
"4h","PM","2N","Rep3",1345.361,20.6940017103051,37121.2037799704
"4h","PM","2N","Rep3",1826.743,24.1136964486376,58732.701588898
"4h","PM","2N","Rep3",3513.409,33.4417825318434,156659.546297895
"4h","PM","2N","Rep3",813.802,16.0947575935812,17463.9278922288
"4h","PM","2N","Rep3",2140.869,26.1047843837946,74515.8981852666
"4h","PM","2N","Rep3",1320.272,20.5001373178729,36087.6763959236
"4h","PM","2N","Rep3",3075.931,31.2905616203863,128330.144660742
"4h","PM","2N","Rep3",1914.029,24.6830782752572,62992.1701708164
"4h","PM","2N","Rep3",4371.115,37.301060549886,217396.300380686
"4h","PM","2N","Rep3",551.42,13.2484881190069,9740.64175811035
"4h","PM","2N","Rep3",3627.874,33.9821741510035,164377.39475453
"4h","PM","2N","Rep3",2197.318,26.4467019208368,77482.4188950525
"4h","PM","2N","Rep3",1979.363,25.1008129598706,66244.8272569177
"4h","PM","2N","Rep3",3533.27,33.5361710926665,157989.796315448
"4h","PM","2N","Rep3",2429.907,27.8112103405658,90104.8729133511
"4h","PM","2N","Rep3",439.045,11.8216904027961,6920.33875052751
"4h","PM","2N","Rep3",2347.848,27.3375790745421,85579.3071400072
"4h","PM","2N","Rep3",974.785,17.614871626091,22894.2835173855
"4h","PM","2N","Rep3",436.432,11.7864591904,6858.65060984619
"4h","PM","2N","Rep3",2271.015,26.8865491681562,81413.0086121603
"4h","PM","2N","Rep3",494.971,12.5520581051187,8283.87300313164
"4h","PM","2N","Rep3",1457.213,21.5370681425198,41845.4609055542
"4h","PM","2N","Rep3",2539.146,28.4294789657501,96248.797063958
"4h","PM","2N","Rep3",1996.611,25.2099389162946,67112.5884661358
"4h","PM","2N","Rep3",1896.258,24.568224766049,62116.9236778913
"4h","PM","2N","Rep3",488.699,12.4722781827592,8126.91983418168
"4h","PM","2N","Rep3",1127.406,18.9437186302722,28476.3493947742
